MS-0.25m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2
10.6005,0.7179,13.99994,0.14572
10.6005,0.7179,13.99994,0.14574
10.6005,0.7179,13.99994,0.14586
10.6005,0.7179,13.90036,0.14615
10.6005,0.71819,13.90036,0.14649
10.6005,0.71819,13.90036,0.14649
10.6005,0.71819,13.90036,0.14664
10.6005,0.71819,13.90036,0.1467
10.6005,0.71819,13.8015,0.14682
10.6005,0.71819,13.8015,0.147
10.6005,0.71887,13.8015,0.14724
10.6005,0.71887,13.8015,0.14726
10.6005,0.71887,13.8015,0.1476
10.6005,0.71887,13.70018,0.14762
10.6005,0.71887,13.70018,0.14768
10.6005,0.71887,13.70018,0.14768
10.6005,0.71887,13.70018,0.14768
10.6005,0.71887,13.70018,0.14768
10.6005,0.71887,13.70018,0.14768
10.6005,0.71887,13.5996,0.14768
10.6005,0.72062,13.5996,0.14814
10.6005,0.72062,13.5996,0.14821
10.6005,0.72338,13.5996,0.14893
10.6005,0.72338,13.49976,0.14893
10.6005,0.72338,13.5996,0.14894
10.6005,0.72338,13.49976,0.14894
10.6005,0.72338,13.49976,0.14895
10.6005,0.72338,13.49976,0.14896
10.6005,0.72338,13.49976,0.14896
10.6005,0.72338,13.40066,0.14896
10.6005,0.72338,13.40066,0.14897
10.6005,0.72349,13.40066,0.14903
10.6005,0.72349,13.40066,0.14903
10.6005,0.72349,13.40066,0.14908
10.6005,0.72377,13.40066,0.14911
10.6005,0.72436,13.29922,0.14912
10.6005,0.72436,13.29922,0.14914
10.6005,0.72436,13.29922,0.14918
10.6005,0.72436,13.29922,0.14918
10.6005,0.72436,13.19855,0.14918
10.6005,0.72436,13.19855,0.1492
10.6005,0.72436,13.19855,0.1492
10.6005,0.72436,13.19855,0.14926
10.6005,0.72436,13.19855,0.14939
10.6005,0.72436,13.19855,0.14946
10.6005,0.72436,13.19855,0.14949
10.6005,0.72436,13.09864,0.14958
10.6005,0.72436,13.09864,0.14974
10.6005,0.72436,13.09864,0.15007
10.6005,0.72436,13.09864,0.15011
10.6005,0.72436,13.09864,0.15019
10.6005,0.7248,12.99949,0.15068
10.6005,0.7248,12.99949,0.15126
10.6005,0.72615,12.99949,0.15188
10.6005,0.72615,12.99949,0.15205
10.6005,0.72615,12.99949,0.1522
10.6005,0.72615,12.99949,0.15233
10.6005,0.72615,12.99949,0.15242
10.6005,0.72615,12.90108,0.1528
10.6005,0.72616,12.90108,0.15347
10.6005,0.72616,12.90108,0.15359
10.6005,0.72616,12.90108,0.15409
10.6005,0.72616,12.90108,0.15422
10.6005,0.72616,12.90108,0.15448
10.6005,0.72616,12.80048,0.15492
10.6005,0.72616,12.80048,0.1552
10.6005,0.72616,12.80048,0.15569
10.6005,0.72616,12.80048,0.15597
10.6005,0.72616,12.80048,0.15613
10.6005,0.72616,12.80048,0.1562
10.6005,0.72616,12.70066,0.15646
10.6005,0.72616,12.70066,0.15689
10.6005,0.72616,12.70066,0.15709
10.6005,0.72616,12.70066,0.15743
10.6005,0.72616,12.70066,0.15749
10.6005,0.72616,12.70066,0.15762
10.6005,0.72616,12.59871,0.15776
10.6005,0.72616,12.59871,0.15791
10.6005,0.72616,12.59871,0.15811
10.6005,0.72616,12.59871,0.15847
10.6005,0.72616,12.59871,0.15855
10.6005,0.72616,12.59871,0.15897
10.6005,0.72616,12.59871,0.15927
10.6005,0.72616,12.50046,0.15944
10.6005,0.72616,12.50046,0.15944
10.6005,0.72616,12.50046,0.15949
10.6005,0.72616,12.50046,0.1595
10.6005,0.72616,12.50046,0.15952
10.6005,0.72616,12.50046,0.15968
10.6005,0.72616,12.50046,0.1597
10.6005,0.72616,12.40013,0.16034
10.6005,0.72616,12.40013,0.1609
10.6005,0.72616,12.40013,0.16118
10.6005,0.72616,12.40013,0.1614
10.6005,0.72616,12.40013,0.16163
10.6005,0.72616,12.40013,0.16203
10.6005,0.72616,12.3006,0.16236
10.6005,0.72616,12.3006,0.16359
10.6005,0.72623,12.3006,0.16516
10.6005,0.72623,12.3006,0.16634
10.6005,0.72623,12.3006,0.16748
10.6005,0.72632,12.3006,0.16826
10.6005,0.72632,12.3006,0.16839
10.6005,0.72677,12.19905,0.16891
10.6005,0.72732,12.19905,0.16896
10.6005,0.72737,12.19905,0.16897
10.6005,0.72958,12.19905,0.16897
10.6005,0.7305,12.19905,0.16897
10.6005,0.73072,12.19905,0.16897
10.6005,0.73234,12.19905,0.16908
10.6005,0.73731,12.19905,0.16909
10.6005,0.73885,12.19905,0.16928
10.6005,0.73941,12.10114,0.16929
10.6005,0.73949,12.10114,0.16929
10.6005,0.74041,12.10114,0.16929
10.6005,0.74097,12.10114,0.16947
10.6005,0.74097,12.10114,0.16949
10.6005,0.74113,12.10114,0.1695
10.6005,0.74115,12.10114,0.1695
10.6005,0.74116,12.00124,0.1695
10.6005,0.74116,12.00124,0.1695
10.6005,0.74116,12.00124,0.1695
10.6005,0.74119,12.00124,0.16969
10.6005,0.74134,12.00124,0.17004
10.6005,0.74134,12.00124,0.17025
10.6005,0.74134,12.00124,0.17025
10.6005,0.74134,11.89943,0.17025
10.6005,0.74134,11.89943,0.17025
10.6005,0.74134,11.89943,0.1703
10.6005,0.74134,11.89943,0.1703
10.6005,0.74134,11.89943,0.1704
10.6005,0.74134,11.89943,0.1704
10.6005,0.74134,11.89943,0.17053
10.6005,0.74134,11.89943,0.17064
10.6005,0.74134,11.89943,0.17065
10.6005,0.74134,11.8012,0.17073
10.6005,0.74134,11.8012,0.17075
10.6005,0.74134,11.8012,0.17129
10.6005,0.74134,11.8012,0.17129
10.6005,0.74134,11.8012,0.17139
10.6005,0.74134,11.8012,0.17149
10.6005,0.74134,11.8012,0.1716
10.6005,0.74134,11.8012,0.17177
10.6005,0.74134,11.8012,0.17182
10.6005,0.74134,11.70109,0.17186
10.6005,0.74134,11.70109,0.1721
10.6005,0.74134,11.70109,0.17214
10.6005,0.74134,11.70109,0.17215
10.6005,0.74134,11.70109,0.17227
10.6005,0.74134,11.70109,0.1723
10.6005,0.74141,11.70109,0.17256
10.6005,0.74141,11.70109,0.17274
10.6005,0.74141,11.59915,0.17294
10.6005,0.74141,11.59915,0.17316
10.6005,0.74141,11.59915,0.17316
10.50089,0.74141,11.59915,0.17319
10.6005,0.74141,11.59915,0.17326
10.6005,0.74155,11.59915,0.17346
10.6005,0.74187,11.59915,0.17347
10.6005,0.74209,11.59915,0.17347
10.50089,0.74209,11.59915,0.17349
10.50089,0.74251,11.50075,0.17349
10.50089,0.74251,11.50075,0.17349
10.6005,0.74251,11.50075,0.17349
10.6005,0.74251,11.50075,0.17349
10.6005,0.74251,11.50075,0.17351
10.50089,0.74262,11.50075,0.17351
10.6005,0.74262,11.50075,0.17351
10.6005,0.74262,11.50075,0.17351
10.6005,0.74266,11.50075,0.17351
10.6005,0.74266,11.50075,0.17355
10.6005,0.74267,11.50075,0.17355
10.50089,0.7427,11.40056,0.17355
10.6005,0.7439,11.40056,0.17355
10.6005,0.74447,11.40056,0.17355
10.50089,0.7457,11.40056,0.17355
10.50089,0.74625,11.40056,0.17355
10.50089,0.74635,11.40056,0.17355
10.6005,0.74709,11.40056,0.17358
10.50089,0.74859,11.40056,0.17358
10.6005,0.74859,11.40056,0.17374
10.6005,0.74908,11.40056,0.17375
10.50089,0.74908,11.40056,0.17377
10.6005,0.74951,11.30124,0.17381
10.6005,0.74951,11.30124,0.17382
10.6005,0.74951,11.30124,0.17382
10.50089,0.74987,11.30124,0.17392
10.6005,0.74987,11.30124,0.17392
10.6005,0.74987,11.30124,0.17392
10.50089,0.74987,11.30124,0.17395
10.50089,0.74987,11.30124,0.17395
10.6005,0.75005,11.30124,0.17403
10.50089,0.75005,11.20021,0.17408
10.50089,0.75005,11.30124,0.17408
10.6005,0.75018,11.20021,0.17408
10.50089,0.75018,11.20021,0.17408
10.6005,0.75018,11.20021,0.17408
10.6005,0.75018,11.20021,0.17408
10.50089,0.75018,11.20021,0.17415
10.50089,0.75018,11.20021,0.17422
10.50089,0.75018,11.20021,0.17422
10.6005,0.75018,11.20021,0.17449
10.6005,0.75018,11.20021,0.17462
10.6005,0.75033,11.10008,0.17475
10.6005,0.75033,11.20021,0.17478
10.50089,0.75033,11.10008,0.17581
10.6005,0.75033,11.10008,0.17604
10.50089,0.75033,11.10008,0.17665
10.6005,0.75033,11.10008,0.17747
10.50089,0.75033,11.10008,0.17791
10.6005,0.75033,11.10008,0.17822
10.50089,0.75033,11.10008,0.17833
10.50089,0.75033,11.10008,0.17847
10.50089,0.75033,11.10008,0.17881
10.6005,0.75167,11.10008,0.17956
10.50089,0.75283,11.10008,0.17999
10.50089,0.75283,11.00085,0.18013
10.6005,0.75283,11.00085,0.18028
10.50089,0.75301,11.00085,0.18054
10.50089,0.75301,11.00085,0.1807
10.50089,0.75301,11.00085,0.18115
10.50089,0.75301,11.00085,0.18137
10.50089,0.75301,11.00085,0.18183
10.50089,0.75301,11.00085,0.18209
10.50089,0.75301,11.00085,0.18209
10.50089,0.75726,11.00085,0.18241
10.50089,0.75759,11.00085,0.18261
10.6005,0.75759,10.89999,0.18279
10.50089,0.75759,10.89999,0.18283
10.50089,0.7577,10.89999,0.18283
10.6005,0.7577,10.89999,0.18285
10.50089,0.7577,10.89999,0.18285
10.50089,0.7577,10.89999,0.18285
10.50089,0.75794,10.89999,0.18285
10.50089,0.75794,10.89999,0.18285
10.50089,0.75794,10.89999,0.18285
10.50089,0.75794,10.89999,0.18285
10.50089,0.75794,10.89999,0.18285
10.50089,0.75794,10.89999,0.18288
10.50089,0.75794,10.89999,0.18288
10.50089,0.75794,10.89999,0.18288
10.50089,0.75794,10.80006,0.18288
10.50089,0.75794,10.80006,0.18288
10.50089,0.75794,10.80006,0.18288
10.50089,0.75794,10.80006,0.1829
10.50089,0.75794,10.80006,0.1829
10.50089,0.75794,10.80006,0.18294
10.50089,0.75829,10.80006,0.18299
10.50089,0.75829,10.80006,0.18299
10.50089,0.75829,10.80006,0.1831
10.50089,0.75829,10.80006,0.18314
10.50089,0.75829,10.80006,0.18315
10.50089,0.75829,10.80006,0.18315
10.50089,0.75829,10.80006,0.18315
10.50089,0.75829,10.80006,0.18315
10.50089,0.75829,10.80006,0.18315
10.50089,0.75829,10.70104,0.18316
10.50089,0.75847,10.70104,0.18339
10.50089,0.75856,10.70104,0.18352
10.50089,0.75856,10.70104,0.18363
10.50089,0.75881,10.70104,0.18376
10.50089,0.75882,10.70104,0.18411
10.50089,0.75882,10.70104,0.18423
10.50089,0.75882,10.70104,0.18428
10.50089,0.75882,10.70104,0.18453
10.50089,0.7589,10.70104,0.1848
10.50089,0.76156,10.70104,0.1861
10.50089,0.76156,10.70104,0.18701
10.50089,0.76156,10.6005,0.18732
10.50089,0.76156,10.6005,0.18752
10.50089,0.76156,10.6005,0.1876
10.50089,0.76156,10.6005,0.1876
10.50089,0.76156,10.6005,0.18796
10.50089,0.76156,10.6005,0.18815
10.50089,0.76192,10.6005,0.18831
10.50089,0.76385,10.6005,0.18844
10.50089,0.76385,10.6005,0.18858
10.50089,0.76385,10.6005,0.18858
10.50089,0.76385,10.6005,0.18863
10.50089,0.76385,10.6005,0.18863
10.50089,0.76385,10.6005,0.18874
10.50089,0.76385,10.6005,0.18875
10.50089,0.76385,10.6005,0.18879
10.50089,0.76385,10.50089,0.18901
10.50089,0.76385,10.50089,0.18907
10.50089,0.76385,10.50089,0.18924
10.50089,0.76385,10.50089,0.18926
10.50089,0.76385,10.50089,0.18935
10.50089,0.76385,10.50089,0.1897
10.50089,0.76385,10.50089,0.18986
10.50089,0.76385,10.50089,0.19018
10.50089,0.76385,10.50089,0.19024
10.50089,0.76385,10.50089,0.19045
10.50089,0.76385,10.50089,0.19058
10.50089,0.76385,10.50089,0.1906
10.50089,0.76385,10.50089,0.19066
10.50089,0.76385,10.50089,0.19066
10.50089,0.76385,10.50089,0.19069
10.50089,0.76385,10.50089,0.19081
10.50089,0.76385,10.39983,0.19081
10.50089,0.76395,10.39983,0.19081
10.50089,0.76417,10.39983,0.19091
10.50089,0.76417,10.39983,0.19091
10.50089,0.76417,10.39983,0.19091
10.50089,0.76417,10.39983,0.19091
10.50089,0.76425,10.39983,0.19091
10.50089,0.76439,10.39983,0.19091
10.50089,0.76439,10.39983,0.19091
10.50089,0.7647,10.39983,0.19091
10.50089,0.76533,10.39983,0.19096
10.50089,0.76533,10.39983,0.19096
10.50089,0.76533,10.39983,0.19096
10.50089,0.76533,10.29974,0.19096
10.50089,0.76533,10.29974,0.19096
10.50089,0.76581,10.29974,0.19116
10.50089,0.76581,10.29974,0.19137
10.50089,0.76581,10.29974,0.19145
10.50089,0.76581,10.29974,0.19159
10.50089,0.76581,10.29974,0.19162
10.50089,0.76581,10.29974,0.19166
10.50089,0.76581,10.29974,0.19166
10.50089,0.76581,10.29974,0.19193
10.50089,0.76581,10.29974,0.19193
10.50089,0.76581,10.29974,0.19211
10.50089,0.76581,10.29974,0.19251
10.50089,0.76581,10.29974,0.19287
10.50089,0.76581,10.29974,0.19289
10.50089,0.76581,10.29974,0.19291
10.50089,0.76581,10.29974,0.19291
10.50089,0.76581,10.29974,0.19304
10.50089,0.76581,10.29974,0.19322
10.50089,0.76581,10.29974,0.1933
10.50089,0.76581,10.20061,0.19357
10.50089,0.76581,10.20061,0.19357
10.50089,0.76581,10.20061,0.19357
10.50089,0.76581,10.20061,0.19357
10.50089,0.76581,10.20061,0.19364
10.50089,0.76581,10.20061,0.19367
10.50089,0.76581,10.20061,0.19368
10.50089,0.76581,10.20061,0.19368
10.50089,0.76581,10.20061,0.19369
10.50089,0.76581,10.20061,0.19369
10.50089,0.76581,10.20061,0.19374
10.50089,0.76581,10.20061,0.19374
10.50089,0.76581,10.20061,0.19374
10.50089,0.76581,10.20061,0.19377
10.50089,0.76581,10.20061,0.19382
10.50089,0.76581,10.20061,0.19394
10.50089,0.76581,10.10011,0.19412
10.50089,0.76581,10.10011,0.19431
10.50089,0.76581,10.10011,0.19437
10.50089,0.76581,10.10011,0.19437
10.50089,0.76581,10.10011,0.19437
10.50089,0.76581,10.10011,0.19437
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19446
10.50089,0.76581,10.10011,0.19453
10.50089,0.76581,10.10011,0.1948
10.50089,0.76599,10.0006,0.19481
10.50089,0.76599,10.10011,0.19487
10.50089,0.76599,10.0006,0.19487
10.50089,0.76599,10.0006,0.19487
10.50089,0.76669,10.0006,0.19487
10.50089,0.76669,10.0006,0.19487
10.50089,0.76669,10.0006,0.19487
10.50089,0.76775,10.0006,0.19487
10.50089,0.76837,10.0006,0.19487
10.50089,0.7696,10.0006,0.19496
10.50089,0.76962,10.0006,0.1951
10.50089,0.76962,10.0006,0.19536
10.50089,0.77446,10.0006,0.19548
10.50089,0.77874,10.0006,0.1956
10.50089,0.77958,10.0006,0.19572
10.50089,0.77958,9.89979,0.19572
10.50089,0.77958,10.0006,0.19572
10.50089,0.77958,9.89979,0.19572
10.50089,0.77958,9.89979,0.19572
10.50089,0.77969,9.89979,0.19572
10.50089,0.77969,9.89979,0.19572
10.50089,0.77969,9.89979,0.19578
10.50089,0.78066,9.89979,0.19578
10.50089,0.7826,9.89979,0.19578
10.50089,0.78682,9.8,0.19583
10.50089,0.78972,9.8,0.19589
10.50089,0.78984,9.8,0.19589
10.50089,0.79033,9.8,0.19589
10.50089,0.79033,9.8,0.19592
10.50089,0.79149,9.8,0.19593
10.50089,0.79307,9.8,0.19624
10.50089,0.79328,9.8,0.19625
10.50089,0.79384,9.69898,0.19646
10.50089,0.81053,9.8,0.19728
10.50089,0.81483,9.69898,0.1976
10.50089,0.81483,9.69898,0.19761
10.50089,0.81483,9.69898,0.19766
10.39983,0.81483,9.69898,0.19775
10.50089,0.81483,9.69898,0.19782
10.50089,0.81483,9.599,0.19785
10.50089,0.81483,9.599,0.19798
10.50089,0.81496,9.599,0.19799
10.50089,0.81496,9.599,0.19847
10.50089,0.81508,9.599,0.1987
10.50089,0.81508,9.599,0.1987
10.50089,0.81508,9.599,0.1987
10.50089,0.81508,9.599,0.1987
10.50089,0.81508,9.50006,0.1987
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.599,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81508,9.50006,0.19871
10.50089,0.81527,9.50006,0.19878
10.50089,0.81527,9.50006,0.19878
10.50089,0.81527,9.50006,0.19879
10.50089,0.81527,9.50006,0.19879
10.50089,0.81527,9.39996,0.19879
10.50089,0.81527,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.39996,0.19879
10.50089,0.81538,9.30093,0.19879
10.50089,0.81538,9.30093,0.19879
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.20081,0.19881
10.50089,0.81538,9.30093,0.19881
10.50089,0.81538,9.20081,0.19881
10.50089,0.81538,9.20081,0.19881
10.50089,0.81538,9.20081,0.19893
10.50089,0.81545,9.20081,0.199
10.50089,0.81545,9.20081,0.19909
10.50089,0.81545,9.20081,0.19912
10.50089,0.81545,9.20081,0.19919
10.50089,0.81545,9.09968,0.19919
10.50089,0.81545,9.09968,0.19934
10.50089,0.81545,9.20081,0.19943
10.50089,0.81545,9.09968,0.19989
10.50089,0.81545,9.09968,0.2
10.50089,0.81545,9.09968,0.2
10.50089,0.81545,9.09968,0.20003
10.50089,0.81608,9.09968,0.20018
10.50089,0.81608,9.09968,0.20039
10.50089,0.81608,9.09968,0.20047
10.50089,0.81608,8.99966,0.20059
10.50089,0.81608,8.99966,0.20082
10.50089,0.81608,9.09968,0.20103
10.50089,0.81608,9.09968,0.20116
10.50089,0.81608,8.99966,0.20155
10.50089,0.81608,8.99966,0.20157
10.50089,0.81608,8.99966,0.20178
10.50089,0.81608,8.99966,0.20187
10.39983,0.81608,8.99966,0.20221
10.39983,0.81608,8.99966,0.20231
10.50089,0.81608,8.99966,0.2024
10.50089,0.81608,8.99966,0.20248
10.39983,0.81623,8.99966,0.20301
10.50089,0.81623,8.90074,0.20334
10.50089,0.81623,8.90074,0.20395
10.39983,0.81623,8.90074,0.20524
10.39983,0.81623,8.99966,0.2074
10.50089,0.81623,8.90074,0.20862
10.39983,0.81623,8.90074,0.21049
10.50089,0.81623,8.90074,0.21214
10.39983,0.81623,8.90074,0.21317
10.50089,0.81623,8.90074,0.21521
10.50089,0.81623,8.90074,0.21592
10.50089,0.81623,8.90074,0.21656
10.50089,0.81623,8.80088,0.21737
10.50089,0.81623,8.80088,0.21854
10.50089,0.81623,8.80088,0.21895
10.50089,0.81623,8.80088,0.21895
10.50089,0.81623,8.80088,0.21895
10.39983,0.81623,8.80088,0.21896
10.50089,0.81623,8.80088,0.219
10.39983,0.81623,8.80088,0.2191
10.50089,0.81623,8.80088,0.21916
10.39983,0.81623,8.80088,0.21981
10.50089,0.81687,8.80088,0.22121
10.50089,0.81687,8.80088,0.22227
10.50089,0.81687,8.80088,0.22244
10.39983,0.81687,8.80088,0.22345
10.39983,0.81687,8.70014,0.22383
10.39983,0.81687,8.70014,0.22435
10.39983,0.81687,8.70014,0.22452
10.39983,0.81687,8.70014,0.22459
10.39983,0.81687,8.70014,0.22459
10.39983,0.81687,8.70014,0.22469
10.39983,0.81687,8.70014,0.2248
10.50089,0.81687,8.70014,0.22489
10.50089,0.81687,8.70014,0.22491
10.50089,0.81687,8.70014,0.22504
10.39983,0.81687,8.60055,0.22522
10.39983,0.81687,8.70014,0.22535
10.39983,0.81687,8.60055,0.2256
10.39983,0.81687,8.60055,0.22599
10.50089,0.81687,8.60055,0.22682
10.39983,0.81687,8.60055,0.22712
10.50089,0.81687,8.60055,0.22727
10.39983,0.81687,8.60055,0.22791
10.39983,0.81687,8.60055,0.22829
10.39983,0.81687,8.60055,0.22871
10.39983,0.81687,8.60055,0.2288
10.39983,0.81687,8.60055,0.2292
10.39983,0.81687,8.50014,0.2299
10.39983,0.81781,8.50014,0.23057
10.39983,0.81934,8.50014,0.23094
10.39983,0.81946,8.50014,0.23162
10.39983,0.81946,8.50014,0.23196
10.39983,0.81946,8.50014,0.23206
10.39983,0.81946,8.50014,0.23207
10.39983,0.81946,8.50014,0.23207
10.39983,0.81946,8.50014,0.23209
10.39983,0.81946,8.50014,0.23233
10.39983,0.81946,8.50014,0.2328
10.50089,0.81946,8.50014,0.23286
10.39983,0.81946,8.50014,0.23288
10.39983,0.81946,8.50014,0.23289
10.50089,0.81946,8.40091,0.23289
10.50089,0.81946,8.40091,0.23353
10.39983,0.81946,8.40091,0.23437
10.39983,0.81946,8.40091,0.23478
10.39983,0.81946,8.40091,0.2349
10.39983,0.81946,8.40091,0.23501
10.39983,0.81946,8.40091,0.23525
10.50089,0.81946,8.40091,0.23589
10.39983,0.81946,8.40091,0.23603
10.39983,0.81946,8.40091,0.23626
10.39983,0.81946,8.40091,0.23678
10.39983,0.81946,8.40091,0.23815
10.39983,0.81946,8.40091,0.24059
10.39983,0.81946,8.30092,0.24232
10.39983,0.81946,8.30092,0.24385
10.39983,0.81946,8.30092,0.24626
10.39983,0.81946,8.30092,0.24782
10.39983,0.81946,8.30092,0.24948
10.39983,0.81946,8.30092,0.25225
10.39983,0.81946,8.30092,0.25383
10.39983,0.81946,8.30092,0.25615
10.39983,0.81946,8.30092,0.25799
10.39983,0.81946,8.30092,0.25852
10.39983,0.81949,8.30092,0.25884
10.39983,0.81949,8.30092,0.25921
10.39983,0.81949,8.20023,0.25925
10.39983,0.81949,8.20023,0.25951
10.39983,0.81949,8.20023,0.25981
10.39983,0.81969,8.20023,0.25993
10.39983,0.81981,8.20023,0.25997
10.39983,0.81985,8.20023,0.26001
10.39983,0.81993,8.20023,0.26001
10.39983,0.82014,8.20023,0.26001
10.39983,0.82023,8.20023,0.26022
10.39983,0.82029,8.20023,0.26029
10.39983,0.82029,8.20023,0.26029
10.39983,0.82029,8.20023,0.26029
10.39983,0.82029,8.20023,0.26029
10.39983,0.82029,8.20023,0.26029
10.39983,0.82029,8.20023,0.26035
10.39983,0.82029,8.20023,0.26035
10.39983,0.82029,8.10077,0.26035
10.39983,0.82029,8.10077,0.26036
10.39983,0.82029,8.10077,0.26045
10.39983,0.82089,8.10077,0.26048
10.39983,0.82089,8.10077,0.26063
10.39983,0.82093,8.10077,0.26074
10.39983,0.82093,8.10077,0.26074
10.39983,0.82093,8.00067,0.26074
10.39983,0.82093,8.00067,0.26074
10.39983,0.82093,8.10077,0.26074
10.39983,0.82093,8.10077,0.26074
10.39983,0.82102,8.10077,0.26092
10.39983,0.82119,8.10077,0.26108
10.39983,0.82119,8.00067,0.26113
10.39983,0.82119,8.00067,0.26119
10.39983,0.82119,8.00067,0.26152
10.39983,0.82146,8.00067,0.2618
10.39983,0.82189,8.00067,0.26193
10.39983,0.82189,8.00067,0.26201
10.39983,0.82238,8.00067,0.26222
10.39983,0.82268,8.00067,0.26263
10.39983,0.82268,8.00067,0.26296
10.39983,0.82271,8.00067,0.26298
10.39983,0.82287,8.00067,0.26298
10.39983,0.82305,8.00067,0.26305
10.39983,0.82412,8.00067,0.26329
10.39983,0.827,7.89998,0.26397
10.39983,0.82863,7.89998,0.26449
10.39983,0.82914,7.89998,0.26463
10.39983,0.8302,7.89998,0.26473
10.39983,0.83229,7.89998,0.26473
10.39983,0.83858,7.89998,0.26501
10.39983,0.83891,7.89998,0.26501
10.39983,0.83904,7.89998,0.26501
10.39983,0.84119,7.89998,0.26547
10.39983,0.84797,7.89998,0.26548
10.39983,0.84839,7.89998,0.2655
10.39983,0.84856,7.89998,0.2655
10.39983,0.84861,7.89998,0.26552
10.39983,0.84887,7.80057,0.26555
10.39983,0.84887,7.89998,0.26565
10.39983,0.84887,7.80057,0.26566
10.39983,0.84887,7.80057,0.26567
10.39983,0.84887,7.80057,0.26567
10.39983,0.84887,7.80057,0.26567
10.39983,0.84887,7.80057,0.26567
10.39983,0.84887,7.80057,0.26567
10.39983,0.84903,7.80057,0.2657
10.39983,0.84903,7.80057,0.26616
10.39983,0.84923,7.80057,0.26635
10.39983,0.84923,7.80057,0.26651
10.39983,0.84934,7.80057,0.26663
10.39983,0.84934,7.80057,0.26671
10.39983,0.84934,7.80057,0.26691
10.39983,0.84934,7.80057,0.26701
10.39983,0.84934,7.70063,0.26712
10.39983,0.84934,7.80057,0.26747
10.39983,0.84934,7.70063,0.26784
10.39983,0.84981,7.70063,0.26813
10.39983,0.84981,7.70063,0.26815
10.39983,0.85055,7.70063,0.2684
10.39983,0.85055,7.70063,0.26871
10.39983,0.85071,7.70063,0.26915
10.39983,0.85071,7.70063,0.26918
10.39983,0.85071,7.70063,0.27003
10.39983,0.85083,7.70063,0.27053
10.39983,0.85115,7.70063,0.2715
10.39983,0.85115,7.70063,0.2724
10.39983,0.85134,7.70063,0.27355
10.39983,0.85134,7.60022,0.27387
10.39983,0.85134,7.70063,0.27432
10.39983,0.85134,7.60022,0.27457
10.39983,0.85134,7.60022,0.27463
10.39983,0.85134,7.60022,0.27464
10.39983,0.85134,7.60022,0.27476
10.39983,0.85134,7.60022,0.27478
10.39983,0.85134,7.60022,0.2748
10.39983,0.85134,7.60022,0.2748
10.39983,0.85134,7.60022,0.27489
10.39983,0.85134,7.60022,0.27511
10.39983,0.85134,7.60022,0.27511
10.39983,0.85134,7.60022,0.27518
10.39983,0.85134,7.60022,0.27536
10.39983,0.85134,7.60022,0.27594
10.39983,0.85134,7.60022,0.27656
10.39983,0.85134,7.60022,0.27662
10.39983,0.85152,7.60022,0.27679
10.39983,0.85152,7.60022,0.27692
10.39983,0.85152,7.49939,0.27692
10.39983,0.85152,7.49939,0.27702
10.39983,0.85152,7.49939,0.2773
10.39983,0.85152,7.49939,0.2777
10.39983,0.85152,7.49939,0.2779
10.39983,0.85152,7.49939,0.27792
10.39983,0.85152,7.49939,0.27795
10.39983,0.85152,7.49939,0.27799
10.39983,0.85152,7.49939,0.27799
10.39983,0.85152,7.49939,0.27844
10.39983,0.85152,7.49939,0.27849
10.39983,0.85152,7.49939,0.27849
10.39983,0.85152,7.49939,0.27857
10.39983,0.85152,7.49939,0.27904
10.39983,0.85152,7.49939,0.27935
10.39983,0.85152,7.39991,0.27946
10.39983,0.85152,7.49939,0.27959
10.39983,0.85152,7.49939,0.27973
10.39983,0.85152,7.49939,0.28
10.39983,0.85152,7.39991,0.28015
10.39983,0.85152,7.39991,0.28058
10.39983,0.85152,7.39991,0.2812
10.39983,0.85152,7.39991,0.28164
10.39983,0.85152,7.39991,0.282
10.39983,0.85152,7.39991,0.28214
10.39983,0.85152,7.39991,0.28239
10.39983,0.85152,7.39991,0.28262
10.39983,0.85152,7.39991,0.28348
