MS-0.25m,Normalized CAT-RMS,MS-0.5m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
21.3,0.10338,1.4,0.01561,14.8,0.11158
21.3,0.10344,1.3,0.01561,14.7,0.11158
21.3,0.10351,1.3,0.01561,14.7,0.11161
21.3,0.10352,1.2,0.01561,14.7,0.11161
21.3,0.10364,1,0.01562,14.6,0.11161
21.2,0.10369,0.9,0.01562,14.6,0.11161
21.2,0.10379,0.9,0.01562,14.6,0.11205
21.2,0.10379,0.9,0.01562,14.5,0.11205
21.3,0.10391,0.8,0.01567,14.5,0.11205
21.2,0.10391,0.8,0.0159,14.5,0.11205
21.2,0.10391,0.6,0.0159,14.4,0.11205
21.2,0.1042,0.7,0.0159,14.4,0.11205
21.2,0.1042,0.6,0.01596,14.4,0.11205
21.2,0.1042,0.6,0.01598,14.3,0.11205
21.2,0.1042,0.6,0.01598,14.3,0.11205
21.2,0.1042,0.5,0.01598,14.3,0.11205
21.2,0.1042,0.4,0.01598,14.2,0.11205
21.2,0.10423,0.5,0.01598,14.2,0.11205
21.2,0.10427,0.4,0.01598,14.2,0.11205
21.2,0.10428,0.4,0.01598,14.1,0.11205
21.2,0.1043,0.4,0.01598,14.1,0.11205
21.2,0.1043,0.3,0.01598,14.1,0.11205
21.1,0.1043,0.3,0.01598,14,0.11205
21.2,0.1043,0.3,0.01598,14,0.11205
21.2,0.1043,0.3,0.01598,13.9,0.11205
21.1,0.10433,0.3,0.01603,13.9,0.11205
21.2,0.10433,0.3,0.01603,13.9,0.11205
21.2,0.10433,0.2,0.01603,13.9,0.11205
21.1,0.10433,0.2,0.01603,13.9,0.11209
21.2,0.10434,0.2,0.01604,13.8,0.11209
21.1,0.10442,0.2,0.01609,13.8,0.11209
21.1,0.10443,0.2,0.01619,13.8,0.11209
21.1,0.10449,0.2,0.01621,13.7,0.11259
21.1,0.10449,0.2,0.01622,13.7,0.11259
21.2,0.10465,0.1,0.0163,13.6,0.11259
21.1,0.10473,0.1,0.01635,13.6,0.11259
21.1,0.10473,0.1,0.0165,13.6,0.11259
21.1,0.10473,0.1,0.01655,13.6,0.11259
21.1,0.10473,0.1,0.01675,13.5,0.11259
21.1,0.1048,0.1,0.01683,13.5,0.11259
21.1,0.10483,0.1,0.01693,13.5,0.11273
21.1,0.10489,0.1,0.01707,13.4,0.11273
21.1,0.10495,0.1,0.0171,13.4,0.11273
21.1,0.10495,0.1,0.01721,13.4,0.11273
21.1,0.10495,0.1,0.01759,13.3,0.11273
21.1,0.10495,0.1,0.01804,13.3,0.11273
21.1,0.10505,0.1,0.0182,13.3,0.11273
21.1,0.10505,0.1,0.01843,13.3,0.11273
21.1,0.10513,0.1,0.01859,13.2,0.11273
21,0.10513,0.1,0.01883,13.2,0.11273
21,0.10536,0.1,0.01915,13.2,0.11273
21,0.10536,0.1,0.01964,13.1,0.11273
21,0.10539,0.1,0.0201,13.1,0.11273
21,0.1054,0.1,0.02031,13.1,0.11273
21.1,0.10541,0.1,0.02071,13.1,0.11273
21.1,0.10545,0.1,0.02132,13,0.11273
21,0.10545,0.1,0.02202,13,0.11273
21,0.10569,0.1,0.02269,13,0.11273
21,0.10583,0.1,0.02345,12.9,0.11273
21,0.10614,0.1,0.02476,12.9,0.11273
21,0.10627,0.1,0.0259,12.9,0.11273
21,0.10647,0.1,0.02614,12.9,0.11273
21,0.10647,0.1,0.02653,12.8,0.11273
21,0.10661,0.1,0.02694,12.8,0.11273
21,0.10661,0.1,0.02703,12.8,0.11273
21,0.10668,0.1,0.02724,12.8,0.11273
21,0.10668,0.1,0.02753,12.7,0.11273
21,0.10675,0.1,0.0278,12.7,0.11273
21,0.10675,0.1,0.02792,12.7,0.11273
21,0.10675,0.1,0.02811,12.7,0.11273
21,0.10675,0.1,0.02816,12.6,0.11273
20.9,0.1068,0.1,0.02819,12.6,0.11273
21,0.1068,0.1,0.02834,12.6,0.11273
21,0.1068,0.1,0.02844,12.6,0.11273
21,0.1068,0.1,0.02848,12.5,0.11309
20.9,0.1068,0.1,0.02859,12.5,0.11309
21,0.1068,0.1,0.02868,12.5,0.11309
21,0.1068,0.1,0.02869,12.5,0.11322
20.9,0.1068,0.1,0.02869,12.4,0.11322
20.9,0.1068,0.1,0.02869,12.4,0.11322
20.9,0.10689,0.1,0.0287,12.4,0.11322
20.9,0.10689,0.1,0.0287,12.3,0.11322
20.9,0.10689,0.1,0.02871,12.3,0.11322
21,0.10689,0.1,0.02878,12.3,0.11322
21,0.10689,0.1,0.02883,12.3,0.11322
20.9,0.10689,0.1,0.02888,12.3,0.11322
20.9,0.10689,0.1,0.02888,12.3,0.11322
20.9,0.10689,0.1,0.02889,12.2,0.11322
20.9,0.10689,0.1,0.0289,12.2,0.11322
20.9,0.10689,0.1,0.0289,12.2,0.11322
20.9,0.10689,0.1,0.0289,12.1,0.11322
20.9,0.10689,0.1,0.02891,12.1,0.11322
20.9,0.10689,0.1,0.02898,12.1,0.11322
20.9,0.10695,0.1,0.02898,12.1,0.11322
20.9,0.10695,0.1,0.02899,12,0.11386
20.9,0.10695,0.1,0.02899,12,0.11392
20.9,0.107,0.1,0.029,12,0.11392
20.9,0.107,0.1,0.029,12,0.11392
20.9,0.10706,0.1,0.029,12,0.11392
20.9,0.10706,0.1,0.029,11.9,0.11392
20.9,0.10706,0.1,0.029,11.9,0.11392
20.9,0.10706,0.1,0.029,11.9,0.11392
20.9,0.10718,0.1,0.029,11.9,0.11392
20.9,0.10725,0.1,0.029,11.9,0.11392
20.9,0.10745,0.1,0.029,11.8,0.11392
20.9,0.10746,0.1,0.029,11.8,0.11392
20.9,0.10764,0.1,0.029,11.8,0.11392
20.9,0.10764,0.1,0.029,11.8,0.11392
20.9,0.10772,0.1,0.029,11.7,0.11392
20.9,0.10772,0.1,0.029,11.7,0.11392
20.9,0.10793,0.1,0.029,11.7,0.11394
20.9,0.10793,0.1,0.029,11.7,0.11425
20.9,0.10819,0.1,0.029,11.7,0.11425
20.8,0.10819,0.1,0.029,11.6,0.11425
20.9,0.10828,0.1,0.029,11.6,0.11425
20.9,0.10828,0.1,0.029,11.6,0.11425
20.9,0.10833,0.1,0.029,11.6,0.11425
20.8,0.10833,0.1,0.029,11.6,0.11425
20.9,0.10849,0.1,0.029,11.5,0.11425
20.9,0.10849,0.1,0.029,11.5,0.11425
20.9,0.10849,0.1,0.029,11.5,0.11445
20.8,0.10849,0.1,0.029,11.5,0.11445
20.8,0.10856,0.1,0.029,11.4,0.11445
20.8,0.10856,0.1,0.029,11.4,0.11445
20.8,0.10866,0.1,0.029,11.4,0.11445
20.8,0.10869,0.1,0.029,11.4,0.11445
20.9,0.10869,0.1,0.029,11.4,0.11445
20.8,0.10869,0.1,0.029,11.3,0.11445
20.8,0.10877,0.1,0.029,11.3,0.11448
20.8,0.1089,0.1,0.029,11.3,0.11448
20.8,0.10891,0.1,0.029,11.3,0.11448
20.8,0.10897,0.1,0.029,11.3,0.11448
20.8,0.10902,0.1,0.029,11.3,0.11466
20.8,0.10902,0.1,0.029,11.2,0.11466
20.8,0.10902,0.1,0.029,11.2,0.11466
20.8,0.10902,0.1,0.02903,11.2,0.11466
20.8,0.10902,0.1,0.02905,11.2,0.11466
20.8,0.10902,0.1,0.02905,11.2,0.11466
20.8,0.10902,0.1,0.02905,11.2,0.11466
20.8,0.10904,0.1,0.02905,11.1,0.11466
20.7,0.10904,0.1,0.02905,11.1,0.11466
20.8,0.10905,0.1,0.02909,11.1,0.11466
20.8,0.10916,0.1,0.02909,11.1,0.11466
20.8,0.10922,0.1,0.02909,11,0.11466
20.8,0.10922,0.1,0.02916,11,0.11466
20.8,0.10928,0.1,0.02929,11,0.11466
20.7,0.10932,0.1,0.02933,11,0.11466
20.7,0.10935,0.1,0.02956,11,0.11466
20.8,0.10943,0.1,0.02958,11,0.11466
20.8,0.10963,0.1,0.02962,10.9,0.11466
20.7,0.10972,0.1,0.03004,10.9,0.11466
20.7,0.10999,0.1,0.03041,10.9,0.11466
20.7,0.11033,0.1,0.03095,10.9,0.11506
20.8,0.11048,0.1,0.03134,10.9,0.11506
20.7,0.11071,0.1,0.03207,10.8,0.11506
20.8,0.11079,0.1,0.0328,10.8,0.11506
20.7,0.11121,0.1,0.0339,10.8,0.11506
20.7,0.11135,0.1,0.03468,10.8,0.11506
20.7,0.11188,0.1,0.03583,10.8,0.11506
20.7,0.112,0.1,0.03715,10.8,0.11506
20.7,0.11264,0.1,0.03866,10.8,0.11506
20.7,0.11271,0.1,0.03969,10.7,0.11506
20.7,0.11292,0.1,0.04074,10.7,0.11506
20.7,0.11301,0.1,0.04176,10.7,0.11506
20.7,0.11312,0.1,0.04246,10.7,0.11506
20.7,0.11319,0.1,0.04321,10.7,0.11506
20.7,0.11321,0.1,0.04395,10.7,0.11506
20.7,0.11322,0.1,0.0445,10.6,0.11506
20.7,0.11322,0.1,0.0448,10.6,0.11506
20.7,0.11327,0.1,0.04501,10.6,0.11506
20.7,0.11327,0.1,0.04529,10.6,0.11506
20.7,0.11331,0.1,0.04566,10.6,0.11506
20.7,0.11331,0.1,0.04589,10.5,0.11597
20.7,0.11331,0.1,0.0459,10.5,0.11597
20.6,0.11344,0.1,0.04597,10.5,0.11597
20.7,0.11344,0.1,0.04597,10.5,0.11597
20.7,0.11345,0.1,0.04597,10.5,0.11597
20.7,0.11349,0.1,0.04599,10.5,0.11597
20.7,0.11349,0.1,0.04599,10.5,0.11597
20.6,0.1135,0.1,0.04599,10.4,0.11597
20.7,0.1135,0.1,0.04599,10.4,0.11597
20.7,0.11355,0.1,0.04599,10.4,0.11597
20.7,0.11355,0.1,0.04599,10.4,0.11597
20.7,0.11355,0.1,0.04599,10.4,0.11597
20.7,0.11357,0.1,0.04599,10.4,0.11597
20.7,0.11357,0.1,0.04599,10.4,0.11597
20.6,0.11357,0.1,0.04599,10.4,0.11597
20.6,0.11357,0.1,0.04611,10.3,0.11597
20.7,0.11357,0.1,0.04619,10.3,0.11597
20.6,0.11357,0.1,0.04623,10.3,0.11635
20.7,0.11357,0.1,0.04627,10.3,0.11635
20.6,0.11358,0.1,0.04632,10.3,0.11635
20.6,0.11358,0.1,0.04634,10.3,0.11635
20.6,0.11358,0.1,0.04634,10.2,0.11635
20.6,0.11358,0.1,0.04634,10.2,0.11635
20.6,0.11358,0.1,0.04634,10.2,0.11635
20.6,0.11358,0.1,0.04634,10.2,0.11635
20.6,0.11358,0.1,0.04634,10.2,0.11635
20.6,0.11365,0.1,0.04634,10.2,0.11635
20.6,0.11365,0.1,0.04635,10.2,0.11703
20.6,0.11365,0.1,0.04635,10.1,0.11703
20.6,0.11369,0.1,0.04635,10.1,0.11703
20.6,0.11371,0.1,0.04635,10.1,0.11703
20.6,0.11373,0.1,0.04635,10.1,0.11703
20.6,0.11373,0.1,0.04635,10.1,0.11703
20.6,0.11375,0.1,0.04635,10.1,0.11733
20.7,0.11385,0.1,0.04635,10,0.11733
20.6,0.11412,0.1,0.04636,10,0.11733
20.6,0.11412,0.1,0.04638,10,0.11733
20.6,0.11421,0.1,0.04639,10,0.11733
20.6,0.11465,0.1,0.04639,10,0.11733
20.6,0.11483,0.1,0.04646,10,0.11733
20.6,0.11487,0.1,0.04646,9.9,0.11733
20.6,0.11509,0.1,0.04646,9.9,0.11733
20.5,0.11514,0.1,0.04646,9.9,0.11733
20.6,0.11545,0.1,0.04646,9.9,0.11775
20.6,0.11553,0.1,0.04646,9.8,0.11775
20.6,0.11606,0.1,0.04646,9.8,0.11775
20.6,0.1167,0.1,0.04646,9.7,0.11775
20.6,0.11753,0.1,0.04646,9.7,0.11775
20.6,0.11821,0.1,0.04652,9.7,0.11775
20.5,0.11856,0.1,0.04652,9.6,0.11775
20.6,0.11881,0.1,0.04653,9.7,0.11775
20.5,0.11889,0.1,0.04653,9.7,0.11775
20.6,0.11914,0.1,0.04653,9.6,0.11775
20.6,0.11938,0.1,0.04657,9.6,0.11775
20.6,0.11965,0.1,0.04658,9.6,0.11775
20.5,0.11976,0.1,0.04665,9.5,0.11775
20.6,0.11978,0.1,0.04665,9.5,0.11775
20.6,0.12003,0.1,0.04665,9.4,0.11775
20.6,0.12008,0.1,0.04665,9.4,0.11775
20.5,0.12028,0.1,0.04665,9.4,0.11775
20.5,0.12042,0.1,0.04665,9.4,0.11775
20.5,0.12042,0.1,0.04665,9.4,0.11775
20.5,0.12057,0.1,0.04665,9.4,0.1179
20.5,0.12062,0.1,0.04665,9.3,0.1179
20.5,0.12067,0.1,0.04665,9.3,0.1179
20.5,0.12072,0.1,0.04665,9.3,0.1179
20.5,0.12076,0.1,0.04665,9.2,0.1179
20.5,0.12076,0.1,0.04665,9.2,0.1179
20.5,0.12082,0.1,0.04665,9.2,0.1179
20.5,0.12099,0.1,0.04665,9.2,0.1179
20.5,0.12105,0.1,0.04665,9.1,0.1179
20.5,0.12105,0.1,0.04665,9.1,0.11792
20.5,0.12106,0.1,0.04665,9.1,0.11792
20.5,0.12106,0.1,0.04665,9.1,0.11792
20.5,0.12106,0.1,0.04665,9,0.11792
20.5,0.12108,0.1,0.04665,9,0.11792
20.5,0.12108,0.1,0.04665,9,0.11792
20.5,0.12108,0.1,0.04665,9,0.11792
20.5,0.12108,0.1,0.04665,8.9,0.11792
20.5,0.1211,0.1,0.04665,8.9,0.11792
20.5,0.1211,0.1,0.04665,8.9,0.11792
20.5,0.12111,0.1,0.04665,8.9,0.11792
20.5,0.12111,0.1,0.04665,8.8,0.11792
20.4,0.12111,0.1,0.04665,8.8,0.11792
20.5,0.12111,0.1,0.04665,8.8,0.11792
20.5,0.12115,0.1,0.04665,8.8,0.11792
20.5,0.12117,0.1,0.04665,8.7,0.11792
20.5,0.12124,0.1,0.04665,8.7,0.11792
20.5,0.12133,0.1,0.04665,8.7,0.11792
20.4,0.12139,0.1,0.04665,8.7,0.11792
20.5,0.12141,0.1,0.04665,8.7,0.11792
20.4,0.12143,0.1,0.04665,8.6,0.11792
20.4,0.12155,0.1,0.04665,8.6,0.11792
20.4,0.12158,0.1,0.04665,8.6,0.11792
20.4,0.1216,0.1,0.04665,8.6,0.11792
20.4,0.12163,0.1,0.04665,8.6,0.11792
20.5,0.12168,0.1,0.04665,8.5,0.11792
20.4,0.12169,0.1,0.04665,8.5,0.11792
20.4,0.12169,0.1,0.04666,8.5,0.11792
20.4,0.12169,0.1,0.04666,8.5,0.11792
20.4,0.1217,0.1,0.04666,8.5,0.11792
20.5,0.1217,0.1,0.04666,8.4,0.11792
20.5,0.1217,0.1,0.04666,8.4,0.11792
20.4,0.1217,0.1,0.04674,8.4,0.11792
20.4,0.1217,0.1,0.04674,8.4,0.11792
20.4,0.1217,0.1,0.04693,8.3,0.11792
20.4,0.1217,0.1,0.04697,8.3,0.11792
20.4,0.12182,0.1,0.04729,8.3,0.11792
20.5,0.12182,0.1,0.04756,8.3,0.11792
20.5,0.12182,0.1,0.04763,8.3,0.11792
20.4,0.12182,0.1,0.04765,8.3,0.11792
20.4,0.12182,0.1,0.04781,8.2,0.11792
20.4,0.12183,0.1,0.04792,8.2,0.11792
20.4,0.12185,0.1,0.04792,8.2,0.11792
20.4,0.12185,0.1,0.04833,8.2,0.11792
20.4,0.12208,0.1,0.04865,8.2,0.11792
20.4,0.12209,0.1,0.04898,8.1,0.11792
20.4,0.12227,0.1,0.04916,8.1,0.11844
20.4,0.12237,0.1,0.04954,8.1,0.11844
20.4,0.12268,0.1,0.04989,8,0.11844
20.4,0.12277,0.1,0.05031,8.1,0.11844
20.4,0.12312,0.1,0.05082,8,0.11844
20.4,0.12335,0.1,0.05142,8,0.11844
20.4,0.12377,0.1,0.0518,8,0.11844
20.4,0.12377,0.1,0.05196,8,0.11846
20.3,0.12394,0.1,0.05223,8,0.11846
20.4,0.12405,0.1,0.05226,8,0.11846
20.4,0.12415,0.1,0.05229,7.9,0.11846
20.3,0.12421,0.1,0.05229,7.9,0.11846
20.3,0.12423,0.1,0.05229,7.9,0.11846
20.4,0.12457,0.1,0.05229,7.9,0.11846
20.3,0.12457,0.1,0.05231,7.9,0.11846
20.4,0.12481,0.1,0.05231,7.9,0.11846
20.3,0.12481,0.1,0.05231,7.8,0.11846
20.4,0.1249,0.1,0.05231,7.8,0.11846
20.4,0.12502,0.1,0.05231,7.8,0.11846
20.4,0.12514,0.1,0.05231,7.8,0.11846
20.4,0.12534,0.1,0.05231,7.8,0.11846
20.4,0.12551,0.1,0.05231,7.7,0.11846
20.4,0.12551,0.1,0.05231,7.7,0.11846
20.4,0.12558,0.1,0.05231,7.7,0.11846
20.3,0.12574,0.1,0.05231,7.7,0.11895
20.4,0.12591,0.1,0.05231,7.7,0.11895
20.3,0.12592,0.1,0.05231,7.7,0.11895
20.3,0.12603,0.1,0.0524,7.6,0.11895
20.3,0.12617,0.1,0.0524,7.6,0.11895
20.3,0.12628,0.1,0.0524,7.6,0.11895
20.3,0.12637,0.1,0.0524,7.6,0.11895
20.3,0.12647,0.1,0.0524,7.6,0.11895
20.3,0.12656,0.1,0.05248,7.6,0.11895
20.4,0.12666,0.1,0.05248,7.6,0.11895
20.3,0.12666,0.1,0.05248,7.5,0.11895
20.3,0.1268,0.1,0.05248,7.5,0.12082
20.3,0.12686,0.1,0.05248,7.5,0.12082
20.3,0.12716,0.1,0.05248,7.5,0.12177
20.3,0.12731,0.1,0.05248,7.5,0.12367
20.3,0.1274,0.1,0.05251,7.5,0.12694
20.3,0.12752,0.1,0.05292,7.5,0.13053
20.3,0.12754,0.1,0.05303,7.4,0.13497
20.3,0.12756,0.1,0.05303,7.4,0.13546
20.3,0.12765,0.1,0.0531,7.4,0.1355
20.3,0.12779,0.1,0.0531,7.4,0.13695
20.3,0.12792,0.1,0.05311,7.4,0.13717
20.3,0.12792,0.1,0.05311,7.4,0.13891
20.3,0.12794,0.1,0.05311,7.3,0.14472
20.3,0.12794,0.1,0.05312,7.3,0.14472
20.3,0.12799,0.1,0.05314,7.3,0.14886
20.3,0.12799,0.1,0.05314,7.3,0.14937
20.3,0.1281,0.1,0.05314,7.3,0.14937
20.3,0.1281,0.1,0.05324,7.3,0.15158
20.3,0.1282,0.1,0.05384,7.3,0.15869
20.3,0.1282,0.1,0.05398,7.3,0.15981
20.2,0.12824,0.1,0.05399,7.2,0.15981
20.3,0.12824,0.1,0.05401,7.2,0.15981
20.2,0.12826,0.1,0.05413,7.2,0.15994
20.3,0.12832,0.1,0.05417,7.2,0.15994
20.3,0.12832,0.1,0.0542,7.2,0.15994
20.3,0.12833,0.1,0.05424,7.2,0.15994
20.2,0.12833,0.1,0.05424,7.2,0.15994
20.2,0.12859,0.1,0.05436,7.2,0.16085
20.2,0.1287,0.1,0.05476,7.2,0.16085
20.2,0.12925,0.1,0.05493,7.1,0.16388
20.3,0.1297,0.1,0.05522,7.1,0.16463
20.2,0.12985,0.1,0.05528,7.1,0.16557
20.2,0.12988,0.1,0.0554,7.1,0.16557
20.2,0.13007,0.1,0.05562,7.1,0.16652
20.2,0.13036,0.1,0.05611,7.1,0.1675
20.2,0.13054,0.1,0.05638,7,0.1681
20.2,0.13055,0.1,0.05653,7,0.1681
20.2,0.13062,0.1,0.05665,7,0.1681
20.2,0.13064,0.1,0.05689,7,0.1681
20.2,0.13079,0.1,0.05736,7,0.16848
20.2,0.13083,0.1,0.05774,7,0.16895
20.2,0.13093,0.1,0.0582,7,0.17189
20.2,0.13096,0.1,0.05856,7,0.17189
20.2,0.13124,0.1,0.05917,6.9,0.17733
20.2,0.13127,0.1,0.05954,6.9,0.17831
20.2,0.13142,0.1,0.05988,6.9,0.18094
20.2,0.13153,0.1,0.05998,6.9,0.18094
20.2,0.13197,0.1,0.06066,6.9,0.18357
20.3,0.13236,0.1,0.06073,6.9,0.18497
20.2,0.1325,0.1,0.06079,6.9,0.18497
20.2,0.13312,0.1,0.06082,6.9,0.18497
20.2,0.13342,0.1,0.06091,6.8,0.18497
20.2,0.13369,0.1,0.06091,6.8,0.18497
20.2,0.1339,0.1,0.06091,6.8,0.18497
20.2,0.13392,0.1,0.06091,6.8,0.18497
20.2,0.13392,0.1,0.06091,6.8,0.18497
20.2,0.13401,0.1,0.06092,6.8,0.18497
20.2,0.13404,0.1,0.06092,6.8,0.18497
20.2,0.13404,0.1,0.06092,6.8,0.18497
20.2,0.1342,0.1,0.06092,6.8,0.18497
20.1,0.1342,0.1,0.06092,6.7,0.18497
20.1,0.13441,0.1,0.06092,6.7,0.18497
20.2,0.13449,0.1,0.06092,6.7,0.18497
20.2,0.13452,0.1,0.06096,6.7,0.18497
20.2,0.13453,0.1,0.06097,6.7,0.18497
20.2,0.13482,0.1,0.06097,6.7,0.18497
20.2,0.13482,0.1,0.06097,6.7,0.18497
20.2,0.13484,0.1,0.06104,6.7,0.18497
20.2,0.13484,0.1,0.06104,6.7,0.18497
20.1,0.13484,0.1,0.06112,6.6,0.18513
20.1,0.13484,0.1,0.06113,6.6,0.18515
20.2,0.13484,0.1,0.0612,6.6,0.18515
20.2,0.13484,0.1,0.06122,6.6,0.18515
20.2,0.13484,0.1,0.06122,6.6,0.18515
20.1,0.13484,0.1,0.06133,6.6,0.18515
20.2,0.13484,0.1,0.06145,6.6,0.18515
20.2,0.13497,0.1,0.06147,6.6,0.18515
20.2,0.13497,0.1,0.06148,6.5,0.18515
20.2,0.13497,0.1,0.06148,6.5,0.18519
20.2,0.13503,0.1,0.06148,6.5,0.18519
20.1,0.13505,0.1,0.06173,6.5,0.18519
20.1,0.13505,0.1,0.06176,6.5,0.18519
20.1,0.13505,0.1,0.0621,6.5,0.18519
20.1,0.13505,0.1,0.0621,6.5,0.18519
20.1,0.13505,0.1,0.0621,6.4,0.18519
20.1,0.13505,0.1,0.0621,6.4,0.18519
20.2,0.13506,0.1,0.06213,6.5,0.18519
20.1,0.13506,0.1,0.06233,6.4,0.18519
20.1,0.13506,0.1,0.0624,6.4,0.18519
20.2,0.13507,0.1,0.06247,6.4,0.18519
20.2,0.1351,0.1,0.06247,6.4,0.18519
20.2,0.13512,0.1,0.06256,6.4,0.18519
20.1,0.13512,0.1,0.06262,6.4,0.18519
20.1,0.13521,0.1,0.06263,6.4,0.18519
20.1,0.13521,0.1,0.06263,6.4,0.18548
20.1,0.13528,0.1,0.06263,6.4,0.18548
20.1,0.13541,0.1,0.06263,6.4,0.18548
20.1,0.13546,0.1,0.06263,6.3,0.18548
20.1,0.13564,0.1,0.06265,6.3,0.18548
20.1,0.13571,0.1,0.06278,6.3,0.18548
20.1,0.13585,0.1,0.06278,6.3,0.18548
20.1,0.13625,0.1,0.063,6.3,0.18548
20.1,0.13651,0.1,0.06308,6.3,0.18548
20.1,0.13684,0.1,0.06313,6.3,0.18548
20.1,0.1372,0.1,0.06315,6.3,0.18683
20.1,0.1375,0.1,0.06315,6.3,0.18683
20.1,0.13765,0.1,0.0632,6.3,0.18683
20.1,0.13804,0.1,0.06341,6.2,0.18683
20.1,0.1383,0.1,0.06358,6.2,0.18683
20.1,0.13865,0.1,0.06409,6.2,0.18683
20.1,0.1391,0.1,0.06435,6.2,0.18683
20.1,0.13942,0.1,0.06464,6.2,0.18683
20.1,0.13982,0.1,0.06498,6.2,0.18683
20.1,0.14024,0.1,0.06538,6.2,0.18683
20.1,0.1408,0.1,0.06573,6.2,0.18683
20.1,0.14141,0.1,0.066,6.2,0.18683
20.1,0.14175,0.1,0.06615,6.1,0.18683
20.1,0.14227,0.1,0.06651,6.1,0.18683
20.1,0.1424,0.1,0.06683,6.1,0.18757
20,0.14262,0.1,0.06716,6.1,0.18776
20,0.14272,0.1,0.06724,6.1,0.18776
20,0.14289,0.1,0.06735,6.1,0.18776
20.1,0.14307,0.1,0.06745,6.1,0.18776
20.1,0.14307,0.1,0.06745,6.1,0.18776
20.1,0.14318,0.1,0.06748,6.1,0.18776
20.1,0.1433,0.1,0.06755,6.1,0.18776
20.1,0.1433,0.1,0.06767,6.1,0.18776
20,0.14334,0.1,0.06775,6.1,0.18776
20,0.14334,0.1,0.06788,6,0.18776
20.1,0.14341,0.1,0.06798,6,0.18776
20,0.14349,0.1,0.06809,6,0.18776
20.1,0.14355,0.1,0.06819,6,0.18786
20,0.14358,0.1,0.06832,6,0.18786
20.1,0.14373,0.1,0.06838,6,0.18786
20,0.1438,0.1,0.06838,6,0.18823
20.1,0.1438,0.1,0.06838,6,0.18823
20,0.14385,0.1,0.06838,6,0.18823
20.1,0.14385,0.1,0.06838,5.9,0.18823
20.1,0.1439,0.1,0.06843,6,0.18823
20,0.14407,0.1,0.06845,5.9,0.18823
20,0.14407,0.1,0.06855,5.9,0.18823
20,0.14407,0.1,0.06861,5.9,0.18823
20,0.14409,0.1,0.06883,5.9,0.18823
20,0.14414,0.1,0.06901,5.9,0.18823
20.1,0.14414,0.1,0.06903,5.9,0.18823
20,0.14414,0.1,0.06912,5.9,0.18823
20,0.14433,0.1,0.0693,5.9,0.18864
20,0.14433,0.1,0.06959,5.9,0.18864
20,0.14433,0.1,0.07005,5.9,0.18864
20,0.14433,0.1,0.07022,5.9,0.18864
20.1,0.14433,0.1,0.07027,5.9,0.18864
20,0.14437,0.1,0.0705,5.8,0.18864
20,0.14441,0.1,0.07084,5.8,0.18864
20,0.14441,0.1,0.07108,5.8,0.18864
20,0.14444,0.1,0.07137,5.8,0.18864
20,0.14444,0.1,0.07157,5.8,0.18864
20,0.14444,0.1,0.07174,5.8,0.18864
20,0.14463,0.1,0.0718,5.8,0.18864
20,0.1449,0.1,0.0718,5.8,0.18864
20,0.14503,0.1,0.0718,5.8,0.18864
20,0.14535,0.1,0.0718,5.8,0.18864
20,0.14556,0.1,0.0718,5.8,0.18864
20,0.14584,0.1,0.0718,5.7,0.18864
20,0.14618,0.1,0.0718,5.7,0.18864
20,0.14635,0.1,0.0718,5.7,0.18864
20.1,0.14654,0.1,0.0718,5.7,0.18924
20,0.14671,0.1,0.0718,5.7,0.18924
20,0.14704,0.1,0.0718,5.7,0.18924
20,0.14738,0.1,0.0718,5.7,0.18924
20,0.14738,0.1,0.0718,5.7,0.18941
20,0.14745,0.1,0.0718,5.7,0.18941
20,0.14768,0.1,0.0718,5.7,0.18941
20,0.14781,0.1,0.0718,5.7,0.18941
20,0.14781,0.1,0.0718,5.7,0.18992
20,0.14785,0.1,0.0718,5.7,0.18992
20,0.14801,0.1,0.0718,5.7,0.18992
20,0.14806,0.1,0.0718,5.6,0.18992
19.9,0.14806,0.1,0.0718,5.6,0.18992
19.9,0.14836,0.1,0.0718,5.6,0.18992
20,0.14842,0.1,0.0718,5.6,0.18992
20,0.14842,0.1,0.0718,5.6,0.18992
19.9,0.14842,0.1,0.0718,5.6,0.19024
19.9,0.14842,0.1,0.0718,5.6,0.19024
19.9,0.14842,0.1,0.0718,5.6,0.19024
20,0.14842,0.1,0.0718,5.6,0.19024
19.9,0.14842,0.1,0.0718,5.6,0.19024
20,0.14842,0.1,0.0718,5.6,0.19024
19.9,0.14849,0.1,0.0718,5.6,0.19024
19.9,0.14854,0.1,0.0718,5.5,0.19024
19.9,0.14854,0.1,0.0718,5.6,0.19024
19.9,0.14854,0.1,0.0718,5.5,0.19024
19.9,0.14857,0.1,0.0718,5.5,0.19024
19.9,0.14857,0.1,0.0718,5.5,0.19024
19.9,0.14861,0.1,0.0718,5.5,0.19024
19.9,0.14869,0.1,0.0718,5.5,0.19024
19.9,0.14879,0.1,0.0718,5.5,0.19024
19.9,0.14895,0.1,0.0718,5.5,0.19024
19.9,0.14908,0.1,0.0718,5.5,0.19024
19.9,0.14916,0.1,0.0718,5.5,0.19024
19.9,0.14916,0.1,0.0718,5.5,0.19024
19.9,0.1494,0.1,0.0718,5.5,0.19041
19.9,0.14952,0.1,0.0718,5.5,0.19041
