PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
0.02578,0,0.02213,0,0.00941,0
0.02588,0,0.02186,0,0.00987,0
0.02561,0,0.02276,0,0.00923,0
0.02556,0,0.02222,0,0.00916,0
0.02559,0,0.02211,0,0.00934,0
0.02594,0,0.02266,0,0.00942,0
0.02553,0,0.02253,0,0.00947,0
0.02563,0,0.0223,0,0.00949,0
0.02586,0,0.02298,0,0.00934,0
0.02559,0,0.02262,0,0.00941,0
0.02566,0,0.02282,0,0.00931,0
0.02575,0,0.023,0,0.00938,0
0.02566,0,0.02226,0,0.00934,0
0.02586,0,0.02256,0,0.00935,0
0.02607,0,0.02288,0,0.00955,0
0.02568,0,0.02265,0,0.00945,0
0.02587,0,0.0228,0,0.00956,0
0.02599,0,0.0225,0,0.00941,0
0.02621,0,0.02243,0,0.00974,0
0.02593,0,0.02225,0,0.00973,0
0.026,0,0.02307,0,0.00958,0
0.02621,0,0.02218,0,0.00968,0
0.02621,0,0.02257,0,0.00958,0
0.02626,0,0.02316,0,0.0097,0
0.02616,0,0.02234,0,0.00943,0
0.02599,0,0.02272,0,0.00951,0
0.02614,0,0.02285,0,0.0093,0
0.0262,0,0.02248,0,0.00996,0
0.0265,0,0.02262,0,0.00968,0
0.02611,0,0.02268,0,0.00993,0
0.02582,0,0.02273,0,0.00975,0
0.02623,0,0.0228,0,0.00976,0
0.02604,0,0.02266,0,0.01025,0
0.0263,0,0.02225,0,0.01016,0
0.02636,0,0.02249,0,0.01031,0
0.02667,0,0.02261,0,0.01061,0
0.02626,0,0.02241,0,0.0105,0
0.02649,0,0.02277,0,0.0103,0
0.02665,0,0.02277,0,0.01069,0
0.02661,0,0.02224,0,0.01053,0
0.02667,0,0.02285,0,0.01039,0
0.02656,0,0.02238,0,0.0106,0
0.02703,0,0.02236,0,0.01017,0
0.02681,0,0.02236,0,0.01053,0
0.02698,0,0.02197,0,0.01035,0
0.02684,0,0.02249,0,0.01004,0
0.02678,0,0.02284,0,0.0099,0
0.02721,0,0.02242,0,0.01023,0
