MS-0.25m,Normalized CAT-RMS,MS-0.5m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
14.9,0.80352,0.1,0.32244,19.8,0.11122
15,0.80352,0.1,0.32262,19.7,0.11122
14.9,0.80352,0.1,0.3228,19.7,0.11122
14.9,0.80352,0.1,0.32294,19.6,0.11122
14.8,0.80372,0.1,0.32305,19.6,0.11122
14.8,0.80408,0.1,0.32317,19.6,0.11122
14.8,0.8047,0.1,0.32325,19.6,0.11122
14.7,0.80499,0.1,0.32331,19.5,0.11122
14.7,0.80596,0.1,0.32336,19.5,0.11122
14.8,0.80661,0.1,0.32342,19.5,0.11122
14.8,0.80703,0.1,0.32348,19.4,0.11122
14.7,0.80724,0.1,0.32354,19.4,0.11122
14.8,0.80739,0.1,0.32361,19.4,0.11122
14.7,0.80781,0.1,0.32363,19.4,0.11122
14.7,0.80831,0.1,0.32364,19.3,0.11122
14.6,0.80912,0.1,0.32366,19.3,0.11122
14.6,0.80958,0.1,0.32372,19.3,0.11122
14.6,0.81008,0.1,0.32388,19.3,0.11122
14.7,0.81033,0.1,0.32399,19.2,0.11122
14.6,0.8106,0.1,0.3241,19.2,0.11122
14.6,0.81098,0.1,0.32411,19.2,0.11122
14.6,0.81143,0.1,0.32413,19.1,0.11122
14.6,0.81179,0.1,0.32414,19.1,0.11122
14.5,0.8121,0.1,0.32417,19.1,0.11122
14.6,0.81249,0.1,0.32422,19.1,0.11122
14.6,0.81271,0.1,0.32427,19.1,0.11122
14.5,0.8133,0.1,0.32427,19,0.11122
14.6,0.81352,0.1,0.32428,19,0.11122
14.6,0.81372,0.1,0.32428,18.9,0.11122
14.6,0.8144,0.1,0.32435,18.9,0.11122
14.5,0.81567,0.1,0.32443,18.9,0.11122
14.5,0.81614,0.1,0.32446,18.9,0.11122
14.5,0.81655,0.1,0.32449,18.8,0.11122
14.6,0.81715,0.1,0.32454,18.8,0.11122
14.4,0.81754,0.1,0.32463,18.8,0.11122
14.5,0.81772,0.1,0.32463,18.8,0.11122
14.5,0.81822,0.1,0.32473,18.7,0.11122
14.4,0.8187,0.1,0.3248,18.7,0.11122
14.6,0.81893,0.1,0.32484,18.7,0.11122
14.4,0.81927,0.1,0.32487,18.6,0.11122
14.4,0.81948,0.1,0.32491,18.6,0.11122
14.5,0.81971,0.1,0.32493,18.6,0.11122
14.4,0.82004,0.1,0.32499,18.6,0.11122
14.5,0.82085,0.1,0.32513,18.5,0.11122
14.5,0.82097,0.1,0.32524,18.5,0.11122
14.5,0.82168,0.1,0.32532,18.5,0.11122
14.3,0.82222,0.1,0.32541,18.4,0.11122
14.3,0.82243,0.1,0.32552,18.4,0.11122
14.4,0.82319,0.1,0.32567,18.4,0.11122
14.4,0.82412,0.1,0.32583,18.4,0.11122
14.3,0.82433,0.1,0.32602,18.4,0.11122
14.4,0.82488,0.1,0.32612,18.4,0.11122
14.3,0.82545,0.1,0.32623,18.3,0.11122
14.3,0.82625,0.1,0.32632,18.3,0.11122
14.4,0.82666,0.1,0.32638,18.3,0.11122
14.3,0.82794,0.1,0.32652,18.3,0.11122
14.4,0.82919,0.1,0.32659,18.2,0.11122
14.3,0.83034,0.1,0.32662,18.2,0.11122
14.4,0.83153,0.1,0.32668,18.2,0.11122
14.3,0.83239,0.1,0.32676,18.2,0.11122
14.3,0.83347,0.1,0.3269,18.2,0.11122
14.4,0.83398,0.1,0.32702,18.1,0.11122
14.3,0.83422,0.1,0.32711,18.1,0.11122
14.2,0.83438,0.1,0.32724,18.1,0.11122
14.3,0.83485,0.1,0.32741,18.1,0.11122
14.3,0.83512,0.1,0.32771,18,0.11122
14.2,0.83588,0.1,0.32794,18,0.11122
14.1,0.8362,0.1,0.32823,17.9,0.11122
14.2,0.83673,0.1,0.32846,17.9,0.11122
14.1,0.83762,0.1,0.3288,17.9,0.11122
14.2,0.83861,0.1,0.32904,17.9,0.11122
14,0.83932,0.1,0.32929,17.9,0.11122
14.2,0.83975,0.1,0.32945,17.8,0.11122
14.1,0.84029,0.1,0.32963,17.8,0.11122
14.1,0.84051,0.1,0.32979,17.8,0.11122
14.2,0.84063,0.1,0.3299,17.8,0.11122
14.1,0.84071,0.1,0.33008,17.8,0.11122
14.1,0.84109,0.1,0.33065,17.7,0.11122
14,0.84146,0.1,0.33101,17.7,0.11122
14.2,0.84201,0.1,0.33154,17.7,0.11122
14.1,0.84233,0.1,0.332,17.7,0.11122
14.1,0.84241,0.1,0.33246,17.6,0.11122
14.1,0.84249,0.1,0.33299,17.6,0.11122
14.1,0.84276,0.1,0.33358,17.6,0.11122
14,0.84278,0.1,0.33402,17.5,0.11122
14,0.84285,0.1,0.33446,17.6,0.11122
14,0.84289,0.1,0.33485,17.5,0.11122
13.9,0.84289,0.1,0.33532,17.5,0.11122
14,0.84296,0.1,0.33566,17.5,0.11122
14,0.84296,0.1,0.33605,17.5,0.11122
13.9,0.84301,0.1,0.3364,17.4,0.11122
13.9,0.84309,0.1,0.33668,17.4,0.11122
14,0.84309,0.1,0.33688,17.4,0.11122
13.8,0.84309,0.1,0.33713,17.4,0.11122
14,0.84309,0.1,0.33737,17.3,0.11122
13.9,0.84312,0.1,0.33753,17.3,0.11122
13.9,0.84314,0.1,0.33764,17.3,0.11122
13.9,0.84319,0.1,0.33786,17.2,0.11122
13.8,0.8433,0.1,0.33814,17.2,0.11122
13.8,0.84352,0.1,0.33832,17.2,0.11122
13.8,0.84373,0.1,0.33849,17.2,0.11122
13.8,0.84384,0.1,0.33863,17.2,0.11122
13.8,0.84403,0.1,0.33878,17.2,0.11122
13.8,0.84431,0.1,0.33896,17.2,0.11122
13.8,0.84466,0.1,0.33905,17.1,0.11122
13.8,0.84487,0.1,0.33913,17.1,0.11122
13.7,0.84497,0.1,0.33924,17.1,0.11122
13.7,0.84507,0.1,0.3395,17.1,0.11122
13.7,0.84532,0.1,0.33967,17,0.11122
13.7,0.84542,0.1,0.33981,17,0.11122
13.7,0.84546,0.1,0.33997,17,0.11122
13.7,0.84548,0.1,0.34009,17,0.11122
13.6,0.8455,0.1,0.34023,16.9,0.11122
13.6,0.8455,0.1,0.3403,16.9,0.11122
13.7,0.8455,0.1,0.34039,16.9,0.11122
13.6,0.84562,0.1,0.3406,16.9,0.11122
13.7,0.84583,0.1,0.34085,16.9,0.11122
13.7,0.84617,0.1,0.34106,16.9,0.11122
13.6,0.84639,0.1,0.34119,16.8,0.11122
13.7,0.84639,0.1,0.3414,16.8,0.11122
13.6,0.84642,0.1,0.34154,16.8,0.11122
13.6,0.84642,0.1,0.34177,16.8,0.11122
13.6,0.84643,0.1,0.34206,16.8,0.11122
13.5,0.84649,0.1,0.34236,16.7,0.11122
13.6,0.84649,0.1,0.3425,16.7,0.11122
13.6,0.84653,0.1,0.34281,16.7,0.11122
13.5,0.84653,0.1,0.34319,16.6,0.11122
13.5,0.84653,0.1,0.34363,16.6,0.11122
13.5,0.84653,0.1,0.34394,16.6,0.11122
13.4,0.84653,0.1,0.34426,16.6,0.11122
13.5,0.84653,0.1,0.34459,16.6,0.11122
13.4,0.84657,0.1,0.345,16.6,0.11122
13.5,0.84657,0.1,0.34533,16.5,0.11122
13.4,0.84657,0.1,0.34569,16.5,0.11122
13.4,0.84657,0.1,0.34607,16.5,0.11122
13.3,0.84657,0.1,0.34632,16.5,0.11122
13.3,0.84657,0.1,0.34648,16.5,0.11122
13.3,0.84668,0.1,0.34684,16.5,0.11122
13.4,0.84671,0.1,0.34718,16.5,0.11122
13.3,0.84677,0.1,0.3475,16.4,0.11122
13.3,0.84681,0.1,0.34787,16.4,0.11122
13.2,0.84681,0.1,0.34794,16.4,0.11122
13.3,0.84681,0.1,0.3481,16.3,0.11122
13.3,0.84681,0.1,0.34827,16.3,0.11122
13.2,0.84681,0.1,0.34835,16.3,0.11122
13.2,0.84688,0.1,0.34849,16.3,0.11122
13.2,0.84699,0.1,0.34877,16.3,0.11122
13.3,0.84699,0.1,0.34888,16.2,0.11122
13.2,0.84701,0.1,0.34902,16.3,0.11122
13.2,0.84701,0.1,0.3492,16.2,0.11122
13.3,0.84701,0.1,0.34938,16.2,0.11122
13.2,0.84701,0.1,0.34945,16.2,0.11122
13.1,0.84703,0.1,0.34949,16.1,0.11122
13.1,0.84703,0.1,0.34949,16.1,0.11122
13,0.84703,0.1,0.34958,16.1,0.11122
13.2,0.84703,0.1,0.34969,16.1,0.11122
13.1,0.84703,0.1,0.34986,16.1,0.11122
13.2,0.84705,0.1,0.35001,16,0.11122
13,0.84705,0.1,0.35009,16.1,0.11122
13.1,0.84705,0.1,0.35027,16,0.11122
13.1,0.84705,0.1,0.35057,16,0.11122
13,0.84705,0.1,0.35091,16,0.11122
13,0.84705,0.1,0.35121,16,0.11122
13,0.84705,0.1,0.35149,16,0.11122
13,0.84705,0.1,0.35176,15.9,0.11122
13,0.84705,0.1,0.35215,15.9,0.11122
13,0.84708,0.1,0.35256,15.9,0.11122
13,0.84708,0.1,0.35288,15.9,0.11122
12.9,0.84708,0.1,0.35313,15.9,0.11122
12.9,0.84713,0.1,0.35344,15.8,0.11122
12.9,0.84713,0.1,0.35369,15.8,0.11122
12.9,0.84717,0.1,0.35402,15.8,0.11122
13,0.84717,0.1,0.35428,15.8,0.11122
12.8,0.84719,0.1,0.35454,15.8,0.11122
12.8,0.84719,0.1,0.35482,15.7,0.11122
12.9,0.84719,0.1,0.35516,15.7,0.11122
12.7,0.84722,0.1,0.35538,15.7,0.11122
12.9,0.84728,0.1,0.35568,15.7,0.11122
12.9,0.84752,0.1,0.35598,15.7,0.11122
12.8,0.84757,0.1,0.35621,15.7,0.11122
12.8,0.84757,0.1,0.35647,15.6,0.11122
12.8,0.84757,0.1,0.35672,15.6,0.11122
12.8,0.84763,0.1,0.357,15.6,0.11122
12.7,0.84763,0.1,0.35727,15.6,0.11122
12.7,0.8479,0.1,0.35756,15.6,0.11122
12.8,0.84811,0.1,0.35785,15.6,0.11122
12.7,0.84869,0.1,0.35814,15.5,0.11122
12.7,0.84871,0.1,0.35851,15.5,0.11122
12.7,0.84877,0.1,0.3589,15.5,0.11122
12.8,0.84889,0.1,0.35931,15.5,0.11122
12.8,0.84916,0.1,0.35975,15.5,0.11122
12.7,0.8492,0.1,0.36012,15.5,0.11122
12.8,0.8492,0.1,0.36047,15.4,0.11122
12.6,0.8492,0.1,0.36077,15.4,0.11122
12.7,0.84921,0.1,0.36112,15.4,0.11122
12.7,0.8495,0.1,0.36147,15.4,0.11123
12.7,0.84965,0.1,0.3617,15.4,0.11123
12.6,0.84965,0.1,0.36204,15.4,0.11123
12.7,0.84965,0.1,0.36224,15.3,0.11123
12.7,0.84967,0.1,0.36247,15.3,0.11124
12.6,0.8498,0.1,0.36273,15.3,0.11124
12.6,0.84983,0.1,0.36297,15.3,0.11124
12.6,0.84983,0.1,0.3631,15.3,0.11124
12.7,0.84993,0.1,0.36333,15.3,0.11125
12.5,0.85032,0.1,0.3636,15.2,0.11125
12.6,0.85033,0.1,0.36378,15.2,0.11125
12.5,0.85042,0.1,0.36397,15.2,0.11125
12.5,0.85042,0.1,0.36415,15.2,0.11126
12.5,0.85042,0.1,0.36427,15.2,0.11126
12.4,0.85067,0.1,0.36437,15.1,0.11126
12.4,0.85109,0.1,0.36447,15.1,0.11126
12.5,0.85116,0.1,0.36454,15.1,0.11126
12.4,0.85116,0.1,0.36466,15.1,0.11126
12.5,0.85119,0.1,0.36475,15.1,0.11126
12.4,0.85125,0.1,0.36483,15.1,0.11126
12.5,0.85126,0.1,0.36491,15,0.11126
12.4,0.85128,0.1,0.365,15.1,0.11126
12.4,0.85128,0.1,0.36506,15.1,0.11126
12.4,0.85131,0.1,0.36513,15,0.11126
12.4,0.85131,0.1,0.36519,15,0.11126
12.3,0.85177,0.1,0.36527,15,0.11126
12.3,0.8522,0.1,0.36531,15,0.11126
12.4,0.8522,0.1,0.36534,15,0.11126
12.3,0.85225,0.1,0.36543,14.9,0.11126
12.3,0.85244,0.1,0.36558,14.9,0.11128
12.3,0.85292,0.1,0.36562,14.9,0.11128
12.3,0.85295,0.1,0.36571,14.9,0.11128
12.3,0.85295,0.1,0.36587,14.9,0.11132
12.3,0.85305,0.1,0.36592,14.8,0.11138
12.2,0.85305,0.1,0.36606,14.8,0.11144
12.3,0.85351,0.1,0.3662,14.8,0.1115
12.2,0.85364,0.1,0.36625,14.8,0.11157
12.3,0.85375,0.1,0.3663,14.8,0.11166
12.2,0.85376,0.1,0.36637,14.8,0.11171
12.1,0.85376,0.1,0.36639,14.8,0.11185
12.2,0.85387,0.1,0.3665,14.7,0.11212
12.2,0.85392,0.1,0.36658,14.7,0.11232
12.2,0.8541,0.1,0.36674,14.7,0.11245
12.1,0.85422,0.1,0.36687,14.7,0.1129
12.1,0.85433,0.1,0.36697,14.7,0.11319
12.1,0.85459,0.1,0.36711,14.7,0.11346
12.2,0.85466,0.1,0.36725,14.7,0.11384
12,0.85475,0.1,0.36741,14.7,0.1141
12.1,0.85489,0.1,0.36755,14.6,0.11443
12.1,0.85512,0.1,0.36762,14.6,0.11457
12,0.85512,0.1,0.3677,14.6,0.11478
12,0.85513,0.1,0.36786,14.6,0.11494
12,0.85519,0.1,0.36802,14.6,0.11517
12,0.85529,0.1,0.36817,14.5,0.11554
12,0.85531,0.1,0.36833,14.5,0.11591
11.9,0.8555,0.1,0.3685,14.5,0.1166
12,0.85555,0.1,0.36867,14.5,0.11684
11.9,0.85569,0.1,0.36889,14.5,0.11734
11.9,0.85583,0.1,0.369,14.5,0.11766
12,0.85584,0.1,0.36917,14.5,0.11816
12,0.85584,0.1,0.36941,14.5,0.11852
12,0.85584,0.1,0.36957,14.4,0.11871
11.9,0.85595,0.1,0.36994,14.4,0.11938
12,0.85623,0.1,0.3703,14.4,0.11987
11.9,0.85625,0.1,0.37057,14.4,0.12045
11.9,0.85655,0.1,0.37091,14.4,0.12092
11.9,0.85685,0.1,0.3712,14.4,0.12134
11.9,0.85707,0.1,0.37144,14.4,0.12177
11.9,0.85722,0.1,0.37162,14.3,0.12223
11.9,0.85773,0.1,0.37184,14.3,0.12251
11.9,0.85792,0.1,0.37205,14.3,0.12282
11.9,0.85879,0.1,0.37232,14.3,0.12321
11.9,0.85967,0.1,0.37246,14.3,0.12355
11.9,0.86008,0.1,0.37269,14.3,0.12382
11.8,0.86141,0.1,0.37273,14.2,0.12396
12,0.86176,0.1,0.37282,14.2,0.12426
11.8,0.86263,0.1,0.37315,14.2,0.12459
11.8,0.86313,0.1,0.37338,14.2,0.12488
11.8,0.8633,0.1,0.37353,14.2,0.12515
11.8,0.86359,0.1,0.37364,14.2,0.12543
11.8,0.86398,0.1,0.37377,14.2,0.12582
11.7,0.86526,0.1,0.37403,14.1,0.12617
11.7,0.86569,0.1,0.37421,14.1,0.12643
11.8,0.86569,0.1,0.37436,14.1,0.12662
11.7,0.86569,0.1,0.37448,14.1,0.12685
11.7,0.8661,0.1,0.37461,14.1,0.12711
11.7,0.86644,0.1,0.3747,14.1,0.12731
11.7,0.86754,0.1,0.37498,14.1,0.1275
11.7,0.86793,0.1,0.37514,14,0.12772
11.7,0.86846,0.1,0.37532,14.1,0.12785
11.7,0.86883,0.1,0.37567,14,0.12843
11.7,0.86954,0.1,0.37584,14,0.12873
11.7,0.87018,0.1,0.37602,14,0.12879
11.7,0.87138,0.1,0.3762,14,0.12896
11.7,0.87333,0.1,0.37646,14,0.12912
11.7,0.87344,0.1,0.37664,14,0.12927
11.6,0.87388,0.1,0.37682,13.9,0.12947
11.6,0.87395,0.1,0.37693,13.9,0.12953
11.6,0.87477,0.1,0.3772,13.9,0.12964
11.6,0.8752,0.1,0.37747,13.9,0.12975
11.5,0.87521,0.1,0.3776,13.9,0.12978
11.6,0.87578,0.1,0.37786,13.9,0.12987
11.6,0.87745,0.1,0.37813,13.9,0.12987
11.5,0.87757,0.1,0.37836,13.9,0.12995
11.4,0.8789,0.1,0.37879,13.8,0.12998
11.5,0.87978,0.1,0.37925,13.8,0.13005
11.5,0.88073,0.1,0.37961,13.8,0.13006
11.5,0.88081,0.1,0.37982,13.8,0.13006
11.4,0.88102,0.1,0.38017,13.8,0.1301
11.5,0.88136,0.1,0.38047,13.8,0.1302
11.5,0.88231,0.1,0.38085,13.7,0.1303
11.3,0.8826,0.1,0.38128,13.7,0.13055
11.4,0.8832,0.1,0.38177,13.7,0.13088
11.5,0.88366,0.1,0.38215,13.7,0.13116
11.4,0.88508,0.1,0.38251,13.7,0.1314
11.3,0.8853,0.1,0.38279,13.7,0.13163
11.4,0.88622,0.1,0.3833,13.7,0.13189
11.3,0.8864,0.1,0.38369,13.7,0.13223
11.5,0.88644,0.1,0.38409,13.7,0.13249
11.2,0.88719,0.1,0.38455,13.7,0.1327
11.2,0.88751,0.1,0.38508,13.7,0.13316
11.3,0.88753,0.1,0.38537,13.6,0.13333
11.3,0.88796,0.1,0.38592,13.6,0.13371
11.3,0.88863,0.1,0.38649,13.6,0.13388
11.2,0.88893,0.1,0.38703,13.6,0.13391
11.3,0.89095,0.1,0.38767,13.6,0.13406
11.1,0.89139,0.1,0.38861,13.6,0.1343
11.3,0.89245,0.1,0.3894,13.5,0.13439
11.2,0.89332,0.1,0.39019,13.5,0.13463
11.1,0.89377,0.1,0.39087,13.5,0.13466
11.2,0.89541,0.1,0.39188,13.5,0.13479
11.1,0.89622,0.1,0.3929,13.5,0.13488
11.3,0.89709,0.1,0.39354,13.5,0.13498
11.2,0.89877,0.1,0.39456,13.5,0.13503
11.2,0.89896,0.1,0.39547,13.5,0.13508
11.2,0.89933,0.1,0.39621,13.4,0.13514
11.1,0.90023,0.1,0.39721,13.4,0.13516
11,0.90079,0.1,0.39796,13.4,0.13518
11,0.90125,0.1,0.39859,13.4,0.1352
11.1,0.90171,0.1,0.39919,13.4,0.13521
11,0.9046,0.1,0.40004,13.4,0.13521
11,0.90529,0.1,0.40086,13.4,0.13523
11,0.90583,0.1,0.40172,13.4,0.13531
11,0.90613,0.1,0.40226,13.3,0.13534
11,0.90639,0.1,0.40286,13.3,0.13536
11.1,0.9067,0.1,0.40363,13.3,0.13542
11,0.90717,0.1,0.40451,13.3,0.13555
11,0.90803,0.1,0.40513,13.3,0.13573
11,0.90811,0.1,0.40568,13.3,0.13578
11,0.90874,0.1,0.4063,13.3,0.13591
11,0.90898,0.1,0.40695,13.3,0.13608
10.9,0.90925,0.1,0.40759,13.3,0.13627
10.9,0.90958,0.1,0.40807,13.3,0.13651
10.9,0.90978,0.1,0.40872,13.2,0.13699
11,0.90987,0.1,0.40932,13.2,0.13729
10.8,0.90987,0.1,0.40977,13.2,0.13751
10.9,0.90987,0.1,0.41011,13.2,0.13776
10.9,0.90987,0.1,0.41053,13.2,0.13801
10.9,0.91061,0.1,0.41101,13.2,0.13832
11,0.91061,0.1,0.41137,13.2,0.13868
10.9,0.91105,0.1,0.41183,13.2,0.13929
10.8,0.91105,0.1,0.41218,13.2,0.1398
10.8,0.91138,0.1,0.41265,13.2,0.14062
10.8,0.91201,0.1,0.41317,13.1,0.14123
10.9,0.91213,0.1,0.41359,13.1,0.14186
10.7,0.91215,0.1,0.41394,13.1,0.14236
10.7,0.91215,0.1,0.41426,13.1,0.14299
10.9,0.91215,0.1,0.41455,13.1,0.14354
10.7,0.91222,0.1,0.41485,13.1,0.14434
10.7,0.91225,0.1,0.41526,13.1,0.14496
10.8,0.91231,0.1,0.41564,13.1,0.1454
10.6,0.91232,0.1,0.41602,13,0.14598
10.7,0.91288,0.1,0.4165,13,0.1462
10.7,0.91352,0.1,0.41692,13,0.14665
10.8,0.91356,0.1,0.41713,13,0.14694
10.7,0.91411,0.1,0.41785,13,0.14714
10.7,0.91418,0.1,0.41815,13,0.14744
10.7,0.91429,0.1,0.41855,13,0.14759
10.6,0.91476,0.1,0.41893,13,0.14776
10.5,0.91481,0.1,0.4193,13,0.14818
10.6,0.91535,0.1,0.41988,12.9,0.14845
10.7,0.91537,0.1,0.42025,12.9,0.14892
10.7,0.91564,0.1,0.42067,12.9,0.14924
10.5,0.91595,0.1,0.42107,12.9,0.14952
10.6,0.91614,0.1,0.42143,12.9,0.1497
10.5,0.91659,0.1,0.42188,12.9,0.1498
10.5,0.91693,0.1,0.42234,12.9,0.15016
10.5,0.91752,0.1,0.42289,12.9,0.15047
10.4,0.9181,0.1,0.42335,12.9,0.15068
10.5,0.91862,0.1,0.42406,12.8,0.15102
10.5,0.91862,0.1,0.42433,12.8,0.15123
10.6,0.91876,0.1,0.42468,12.8,0.15147
10.4,0.91931,0.1,0.42501,12.8,0.15172
10.5,0.91934,0.1,0.4255,12.8,0.15208
10.5,0.91937,0.1,0.42575,12.8,0.1523
10.5,0.91952,0.1,0.42619,12.8,0.15262
10.5,0.91965,0.1,0.42665,12.8,0.15285
10.5,0.91965,0.1,0.42694,12.8,0.15307
10.4,0.91992,0.1,0.42739,12.7,0.15341
10.4,0.92006,0.1,0.42781,12.7,0.15361
10.4,0.92036,0.1,0.42841,12.7,0.15377
10.4,0.92062,0.1,0.4289,12.7,0.15429
10.4,0.92063,0.1,0.42938,12.7,0.15487
10.2,0.92077,0.1,0.42994,12.7,0.15511
10.2,0.92109,0.1,0.43039,12.7,0.15549
10.2,0.92109,0.1,0.43072,12.7,0.15584
10.3,0.92109,0.1,0.43114,12.7,0.15647
10.3,0.92109,0.1,0.43173,12.7,0.15698
10.3,0.92115,0.1,0.43229,12.6,0.15742
10.2,0.92115,0.1,0.43303,12.6,0.15785
10.1,0.92115,0.1,0.43362,12.6,0.15835
10.1,0.92115,0.1,0.43446,12.6,0.15865
10.2,0.92115,0.1,0.43536,12.6,0.15889
10.2,0.92115,0.1,0.43606,12.6,0.15924
10.2,0.92129,0.1,0.43673,12.6,0.15938
10.2,0.92129,0.1,0.43717,12.6,0.15959
10.1,0.92129,0.1,0.43782,12.5,0.15979
10.1,0.92129,0.1,0.43853,12.5,0.15993
10.2,0.92129,0.1,0.43982,12.5,0.1602
10,0.92129,0.1,0.44044,12.5,0.1605
10,0.92129,0.1,0.44138,12.5,0.16072
10.1,0.92129,0.1,0.44223,12.5,0.16097
10.1,0.92129,0.1,0.44304,12.5,0.16122
10.2,0.92129,0.1,0.4436,12.5,0.1615
10,0.92129,0.1,0.44444,12.5,0.16181
10,0.92129,0.1,0.44511,12.5,0.16204
10,0.92133,0.1,0.44571,12.5,0.16228
10.2,0.92151,0.1,0.44652,12.5,0.16251
10,0.92151,0.1,0.44739,12.5,0.16273
10.1,0.92151,0.1,0.44807,12.4,0.16297
10,0.92151,0.1,0.44877,12.4,0.16325
9.9,0.92151,0.1,0.44952,12.4,0.16364
9.9,0.92151,0.1,0.45022,12.4,0.16381
10,0.92151,0.1,0.45099,12.4,0.16399
10,0.92151,0.1,0.4514,12.4,0.16414
10,0.92151,0.1,0.45208,12.4,0.16452
9.9,0.92155,0.1,0.45278,12.4,0.16473
9.9,0.92155,0.1,0.45333,12.4,0.16494
9.9,0.92155,0.1,0.45398,12.4,0.16535
10,0.92155,0.1,0.45453,12.3,0.16574
9.9,0.92155,0.1,0.45512,12.3,0.166
9.9,0.92155,0.1,0.45612,12.3,0.16623
9.8,0.92155,0.1,0.45693,12.3,0.16651
9.9,0.92155,0.1,0.45756,12.3,0.16685
9.9,0.92155,0.1,0.45801,12.3,0.16707
9.9,0.92155,0.1,0.45857,12.3,0.16723
9.8,0.92173,0.1,0.45959,12.3,0.16752
9.8,0.92173,0.1,0.46038,12.3,0.16766
9.8,0.92174,0.1,0.46106,12.3,0.16805
9.9,0.92181,0.1,0.46158,12.2,0.1681
9.8,0.92184,0.1,0.46212,12.2,0.16832
9.7,0.92184,0.1,0.46289,12.2,0.16866
9.8,0.92184,0.1,0.46337,12.2,0.16891
9.9,0.9219,0.1,0.46433,12.2,0.16928
9.8,0.92194,0.1,0.46525,12.2,0.16978
9.8,0.92201,0.1,0.46599,12.2,0.17012
9.8,0.92203,0.1,0.46669,12.2,0.17039
9.9,0.92206,0.1,0.46741,12.2,0.17068
9.8,0.92206,0.1,0.46798,12.2,0.17128
9.8,0.92206,0.1,0.4686,12.2,0.17138
9.9,0.92212,0.1,0.46932,12.1,0.17158
9.8,0.92218,0.1,0.46983,12.1,0.17182
9.7,0.92225,0.1,0.47029,12.1,0.17205
9.7,0.92235,0.1,0.47076,12.1,0.17244
9.7,0.92273,0.1,0.47138,12.1,0.17274
9.8,0.9228,0.1,0.47186,12.1,0.17299
9.7,0.92297,0.1,0.47223,12.1,0.17328
9.7,0.92331,0.1,0.47279,12.1,0.17367
9.8,0.92364,0.1,0.47363,12.1,0.17381
9.7,0.92366,0.1,0.47434,12.1,0.17397
9.6,0.92369,0.1,0.47503,12.1,0.17404
9.8,0.9237,0.1,0.47588,12.1,0.17409
9.7,0.92385,0.1,0.47652,12,0.17424
9.7,0.92385,0.1,0.47704,12,0.17441
9.7,0.92435,0.1,0.47787,12,0.17462
9.7,0.92515,0.1,0.47844,12,0.17475
9.6,0.92539,0.1,0.47914,12,0.17488
9.8,0.92563,0.1,0.47963,12,0.17499
9.8,0.92581,0.1,0.48006,12,0.17503
9.7,0.92686,0.1,0.48058,12,0.17507
9.7,0.92697,0.1,0.48104,12,0.17519
9.6,0.92758,0.1,0.48177,12,0.17527
9.6,0.92758,0.1,0.48222,12,0.17532
9.7,0.92761,0.1,0.48291,11.9,0.17548
9.7,0.92857,0.1,0.48373,11.9,0.17559
9.6,0.92903,0.1,0.48433,11.9,0.17573
9.6,0.92972,0.1,0.48493,11.9,0.17579
9.6,0.92972,0.1,0.4855,11.9,0.17591
9.7,0.92972,0.1,0.48615,11.9,0.17602
9.6,0.92974,0.1,0.48695,11.9,0.17615
9.6,0.92977,0.1,0.48793,11.9,0.17626
9.6,0.92992,0.1,0.48874,11.9,0.17635
9.5,0.9301,0.1,0.48952,11.9,0.17641
9.7,0.9302,0.1,0.4903,11.9,0.17653
9.6,0.9302,0.1,0.49092,11.9,0.17656
9.7,0.93146,0.1,0.49167,11.8,0.17661
9.6,0.93152,0.1,0.49243,11.8,0.17667
9.5,0.93289,0.1,0.49312,11.8,0.17677
9.7,0.93449,0.1,0.49386,11.8,0.17678
9.6,0.93509,0.1,0.49464,11.8,0.17678
9.5,0.93509,0.1,0.49554,11.8,0.17678
9.5,0.93515,0.1,0.49625,11.8,0.1768
9.5,0.93522,0.1,0.49704,11.8,0.1768
9.7,0.93541,0.1,0.49799,11.8,0.17681
9.6,0.93547,0.1,0.49896,11.8,0.17681
9.7,0.93607,0.1,0.49999,11.8,0.17681
9.6,0.93614,0.1,0.50097,11.8,0.17681
9.5,0.9362,0.1,0.50177,11.8,0.17681
9.5,0.93627,0.1,0.5027,11.7,0.17681
9.6,0.93638,0.1,0.50352,11.7,0.17681
9.6,0.93641,0.1,0.50398,11.7,0.17681
9.5,0.93751,0.1,0.50535,11.7,0.17681
9.6,0.93756,0.1,0.50624,11.7,0.17681
9.4,0.93772,0.1,0.50709,11.7,0.17687
9.5,0.93789,0.1,0.50768,11.7,0.17692
9.5,0.93789,0.1,0.50829,11.7,0.17702
9.5,0.93808,0.1,0.50888,11.7,0.17708
9.4,0.93808,0.1,0.50944,11.7,0.17725
9.6,0.93812,0.1,0.5103,11.7,0.17734
9.5,0.93859,0.1,0.51196,11.6,0.17745
9.6,0.93859,0.1,0.51266,11.6,0.17752
9.4,0.93861,0.1,0.51338,11.6,0.17764
9.6,0.93861,0.1,0.51409,11.6,0.1777
9.4,0.93863,0.1,0.51468,11.6,0.1778
9.5,0.93863,0.1,0.51516,11.6,0.17789
9.4,0.93863,0.1,0.51591,11.6,0.17807
9.5,0.93868,0.1,0.51679,11.6,0.17814
9.5,0.93889,0.1,0.5178,11.6,0.17814
