Time,Ch240-242,Ch245-247,Ch250-252,Ch255-257
45:00.2,-0.00453976,-0.00069877,0.006343688,-0.003402645
45:01.2,-0.004540897,-0.000699731,0.006344813,-0.003400478
45:02.1,-0.004542564,-0.000701853,0.006345317,-0.003397831
45:03.1,-0.004544372,-0.000704471,0.006344237,-0.003394717
45:04.1,-0.004545834,-0.000706856,0.006341353,-0.003391179
45:05.1,-0.004546486,-0.000708403,0.006338285,-0.003387731
45:06.1,-0.00454581,-0.000708447,0.006337038,-0.003385632
45:07.1,-0.004543632,-0.00070666,0.006338713,-0.003386273
45:08.1,-0.004540473,-0.000703446,0.006343001,-0.003390394
45:09.1,-0.004537629,-0.000699798,0.006348175,-0.003397638
45:10.1,-0.004536425,-0.000696929,0.006352241,-0.003406731
45:11.1,-0.004536938,-0.000695448,0.006353741,-0.003415442
45:12.1,-0.004537877,-0.000695251,0.006352508,-0.003420658
45:13.1,-0.004537723,-0.000695892,0.00634992,-0.00342054
45:14.1,-0.004535956,-0.000696639,0.006347762,-0.003416054
45:15.1,-0.004533869,-0.000697071,0.006345967,-0.003409748
45:16.1,-0.004533581,-0.000697412,0.006343924,-0.003403252
45:17.1,-0.004536113,-0.000698014,0.006342792,-0.003397531
45:18.1,-0.004540923,-0.000698941,0.006343931,-0.003394037
45:19.1,-0.00454636,-0.000700249,0.006346073,-0.003393985
45:20.1,-0.004550201,-0.000702162,0.0063464,-0.003397548
45:21.1,-0.004550886,-0.000704406,0.006343687,-0.003403358
45:22.1,-0.004548491,-0.000705939,0.006339619,-0.003409415
45:23.1,-0.004544416,-0.000706116,0.006336652,-0.00341439
45:24.1,-0.004540519,-0.000705216,0.006335484,-0.003418375
45:25.1,-0.00453856,-0.000703832,0.006335396,-0.003421896
45:26.1,-0.004539363,-0.000702145,0.006335775,-0.003423692
45:27.1,-0.004541516,-0.000700139,0.006336125,-0.003421248
45:28.1,-0.004542962,-0.00069827,0.006337067,-0.003413181
45:29.1,-0.004543267,-0.000697772,0.006339788,-0.003401172
45:30.1,-0.004543308,-0.000699099,0.006344142,-0.003389921
45:31.1,-0.004544149,-0.00070149,0.006348323,-0.003384171
45:32.1,-0.004545495,-0.000703821,0.006350184,-0.003385157
45:33.1,-0.004546284,-0.000705403,0.006348809,-0.003390799
45:34.1,-0.004545999,-0.000706037,0.006344975,-0.003397989
45:35.1,-0.004545017,-0.000705947,0.006340656,-0.003403681
45:36.1,-0.004543658,-0.000705242,0.006337888,-0.003405812
45:37.1,-0.00454207,-0.000703991,0.006337892,-0.003403823
45:38.1,-0.00454048,-0.00070231,0.006340765,-0.003399409
45:39.1,-0.004539236,-0.000700477,0.006345047,-0.003395673
45:40.1,-0.00453899,-0.000699171,0.006348561,-0.003394855
45:41.1,-0.004540094,-0.000698795,0.006349898,-0.003397292
45:42.1,-0.00454146,-0.00069898,0.006349019,-0.00340162
45:43.1,-0.004541631,-0.000699279,0.006346817,-0.003405644
45:44.1,-0.004540052,-0.000699104,0.006344545,-0.003407814
45:45.1,-0.004537406,-0.000698228,0.006343448,-0.003407452
45:46.1,-0.004534863,-0.000696944,0.006344325,-0.003404657
45:47.1,-0.004533944,-0.000696107,0.006346722,-0.003401221
45:48.1,-0.004535941,-0.00069684,0.006348729,-0.003398895
45:49.1,-0.004540526,-0.000699418,0.006348564,-0.003398226
45:50.1,-0.004545774,-0.000702759,0.006346451,-0.003398709
45:51.1,-0.004549591,-0.000705445,0.006343945,-0.00339943
45:52.1,-0.004550982,-0.000706699,0.006342463,-0.003399731
45:53.1,-0.004549786,-0.000706526,0.006342446,-0.003399416
45:54.1,-0.004546953,-0.000705237,0.006343626,-0.003398842
45:55.1,-0.004543775,-0.000703563,0.006345105,-0.00339879
45:56.1,-0.004540901,-0.000702112,0.006345678,-0.003400072
45:57.1,-0.004538751,-0.000700999,0.00634472,-0.003402486
45:58.1,-0.004537314,-0.000699941,0.006343,-0.003404924
45:59.1,-0.00453684,-0.000698704,0.006341883,-0.003406203
46:00.1,-0.004537636,-0.000697427,0.006341924,-0.003405858
46:01.1,-0.004539496,-0.000696646,0.00634274,-0.003404338
46:02.1,-0.004541234,-0.000696676,0.006343653,-0.003402259
46:03.1,-0.004541689,-0.000697186,0.006344407,-0.003399823
46:04.0,-0.004540741,-0.000697733,0.006344723,-0.003397142
46:05.0,-0.004539211,-0.000697907,0.006344555,-0.003395075
46:06.0,-0.004538118,-0.000697485,0.006344416,-0.003394858
46:07.0,-0.004537846,-0.00069671,0.00634472,-0.003396811
46:08.0,-0.004538452,-0.000696147,0.006345554,-0.003400228
46:09.0,-0.004539793,-0.000696295,0.006346471,-0.003404017
46:10.0,-0.004541622,-0.000697488,0.006346941,-0.003407075
46:11.0,-0.004543211,-0.000699167,0.006346737,-0.00340866
46:12.0,-0.00454384,-0.000700355,0.006345947,-0.00340879
46:13.0,-0.004543233,-0.000700685,0.006344794,-0.003408025
46:14.0,-0.004542334,-0.000700644,0.00634349,-0.003407015
46:15.0,-0.004542466,-0.000701025,0.006342022,-0.003406585
46:16.0,-0.0045433,-0.000701757,0.006340485,-0.003406995
46:17.0,-0.004543514,-0.000702134,0.006339448,-0.003407519
46:18.0,-0.004542513,-0.000701719,0.006339378,-0.003407431
46:19.0,-0.004540863,-0.000700456,0.006340948,-0.00340635
46:20.0,-0.004539253,-0.000698591,0.006344193,-0.003404043
46:21.0,-0.004538311,-0.000696922,0.006347652,-0.003401014
46:22.0,-0.004538697,-0.000696463,0.0063497,-0.003398424
46:23.0,-0.004540337,-0.000697529,0.006349632,-0.003397539
46:24.0,-0.004542554,-0.000699515,0.006348124,-0.003398901
46:25.0,-0.00454473,-0.00070139,0.006346627,-0.003401696
46:26.0,-0.004546072,-0.000702288,0.006345787,-0.003404744
46:27.0,-0.004546095,-0.000702205,0.00634511,-0.003406768
46:28.0,-0.004544899,-0.00070129,0.006344149,-0.003407008
46:29.0,-0.004542263,-0.000699353,0.006343534,-0.003405444
46:30.0,-0.004538504,-0.000696756,0.006343851,-0.003402629
46:31.0,-0.004535254,-0.000694712,0.00634463,-0.003399517
46:32.0,-0.004534281,-0.00069427,0.006344635,-0.00339756
46:33.0,-0.004535751,-0.000695191,0.006343314,-0.003397597
46:34.0,-0.004538636,-0.000696665,0.006341585,-0.003398836
46:35.0,-0.004541676,-0.000697951,0.006341073,-0.003399978
46:36.0,-0.004543838,-0.000698549,0.00634327,-0.003400297
46:37.0,-0.004544393,-0.000698471,0.006347752,-0.00339977
46:38.0,-0.004543299,-0.000697929,0.006351997,-0.003399251
46:39.0,-0.004541097,-0.000697349,0.006353404,-0.003399912
46:40.0,-0.004538573,-0.000697159,0.006351649,-0.003401462
46:41.0,-0.004536592,-0.000697571,0.006348153,-0.003402761
46:42.0,-0.004535502,-0.0006981,0.006344311,-0.003403309
46:43.0,-0.004535129,-0.000698025,0.006341423,-0.003403068
46:44.0,-0.004535322,-0.000697102,0.006340163,-0.003402468
46:45.0,-0.004535765,-0.000695695,0.006340195,-0.003402268
46:46.0,-0.004536767,-0.00069453,0.006341015,-0.003402923
46:47.0,-0.004538618,-0.000694296,0.006342047,-0.003403741
46:48.0,-0.004540884,-0.000695263,0.006343271,-0.003403792
46:49.0,-0.004542871,-0.000697354,0.006344699,-0.003403039
46:50.0,-0.004544013,-0.000700015,0.006346165,-0.003402049
46:51.0,-0.004543798,-0.000702378,0.006347456,-0.003401703
46:52.0,-0.004542297,-0.000704033,0.006348285,-0.0034025
46:53.0,-0.004540065,-0.000705162,0.006348697,-0.003403999
46:54.0,-0.00453768,-0.000706066,0.006348855,-0.003405664
46:55.0,0,0,0,0
46:56.0,0.001194924,-0.00081372,-0.001590428,0.005110649
46:57.0,0.001818177,-0.001238268,-0.00242007,0.00777605
46:58.0,0.002046592,-0.001396067,-0.002728642,0.008760291
46:59.0,0.002053152,-0.001404642,-0.002746207,0.008803278
47:00.0,0.001966598,-0.001349841,-0.002639761,0.008448183
47:01.0,0.00186445,-0.001283137,-0.002508609,0.008019884
47:02.0,0.001782548,-0.001228565,-0.002399739,0.007670585
47:03.0,0.001730264,-0.001192571,-0.002326955,0.007442772
47:04.0,0.001703863,-0.001172931,-0.002287191,0.007322883
47:04.9,0.001695256,-0.001164672,-0.002270986,0.007277966
47:05.9,0.001696221,-0.001163068,-0.002268312,0.007275136
47:06.9,0.00170046,-0.001164607,-0.002271405,0.007289795
47:07.9,0.001704089,-0.001167296,-0.002275856,0.007307229
47:08.9,0.00170587,-0.001170022,-0.002280077,0.007320673
47:09.9,0.001706465,-0.001171955,-0.002283934,0.007328392
47:10.9,0.001706678,-0.001172671,-0.002287414,0.007331505
47:11.9,0.001707089,-0.001172633,-0.002290337,0.007332703
47:12.9,0.001707805,-0.001172547,-0.002292642,0.007334559
47:13.9,0.001708529,-0.00117268,-0.002294642,0.00733826
47:14.9,0.001708956,-0.001172965,-0.002296454,0.007343338
47:15.9,0.001708971,-0.001173212,-0.00229812,0.007348244
47:16.9,0.001708627,-0.001173205,-0.00229924,0.007350752
47:17.9,0.001708144,-0.001172829,-0.002299209,0.007348994
47:18.9,0.001707992,-0.001171977,-0.002297336,0.007342606
47:19.9,0.001708263,-0.00117089,-0.002293082,0.007333309
47:20.9,0.001708802,-0.001170183,-0.002286858,0.007324299
47:21.9,0.001709825,-0.001170153,-0.002280772,0.007318495
47:22.9,0.001710873,-0.001170757,-0.002276996,0.007316951
47:23.9,0.001711127,-0.001171689,-0.002275983,0.007318563
47:24.9,0.001710813,-0.00117217,-0.002277019,0.007321088
47:25.9,0.001710305,-0.001171877,-0.002278986,0.007323113
47:26.9,0.001709542,-0.001171133,-0.002281398,0.007324668
47:27.9,0.001708356,-0.001170664,-0.002284452,0.007326468
47:28.9,0.001706943,-0.00117133,-0.002288116,0.007329512
47:29.9,0.001706102,-0.001172831,-0.002291475,0.007333811
47:30.9,0.001706503,-0.001173988,-0.002293402,0.007338451
47:31.9,0.001707887,-0.001174208,-0.002293728,0.007341877
47:32.9,0.001709193,-0.001173736,-0.002293155,0.007342701
47:33.9,0.00170935,-0.001173198,-0.002292472,0.007340694
47:34.9,0.001708524,-0.001173121,-0.002292438,0.007337038
47:35.9,0.001707884,-0.001173454,-0.002293234,0.00733355
47:36.9,0.001708558,-0.001173756,-0.002294164,0.007331941
47:37.9,0.001710316,-0.00117385,-0.00229428,0.007332778
47:38.9,0.001712121,-0.001173548,-0.002293034,0.007334886
47:39.9,0.001713161,-0.001172653,-0.00229045,0.007336687
47:40.9,0.001712971,-0.001171263,-0.002287236,0.007337423
47:41.9,0.001711763,-0.001169726,-0.002284297,0.007337541
47:42.9,0.001710337,-0.001168269,-0.002282322,0.007337324
47:43.9,0.001709284,-0.00116702,-0.002281745,0.007336664
47:44.9,0.001708707,-0.001166245,-0.002282377,0.007335649
47:45.9,0.001708307,-0.001166431,-0.00228375,0.007334644
47:46.9,0.00170777,-0.001168255,-0.002285792,0.007333899
47:47.9,0.001707055,-0.001171445,-0.002288239,0.007333241
47:48.9,0.001706731,-0.001174605,-0.002290569,0.007332536
47:49.9,0.001707483,-0.001176441,-0.002291908,0.007332288
47:50.9,0.001709238,-0.00117671,-0.0022917,0.007333143
47:51.9,0.001711169,-0.001176008,-0.002290371,0.007335002
47:52.9,0.001712392,-0.00117497,-0.002288806,0.007337068
47:53.9,0.001713059,-0.001173968,-0.002287268,0.007339013
47:54.9,0.001713992,-0.001173307,-0.002285818,0.007341033
47:55.9,0.001715312,-0.001172791,-0.002284758,0.007343049
47:56.9,0.001716293,-0.001172188,-0.002284567,0.007344624
47:57.9,0.001715891,-0.001171651,-0.0022854,0.007345003
47:58.9,0.001713495,-0.001171557,-0.002287394,0.007343287
47:59.9,0.001709787,-0.001171756,-0.002290285,0.007338842
48:00.9,0.001706355,-0.001171622,-0.002292891,0.007332543
48:01.9,0.001704396,-0.001170911,-0.002293737,0.007327077
48:02.9,0.00170408,-0.001170163,-0.002292419,0.007324882
48:03.9,0.001704942,-0.001169876,-0.002289719,0.007326079
48:04.9,0.001706242,-0.001170101,-0.002286811,0.007329292
48:05.8,0.001707713,-0.001170604,-0.002284402,0.007333049
48:06.8,0.001709283,-0.001170832,-0.002282779,0.007336372
48:07.8,0.001710916,-0.00117022,-0.002282,0.007338737
48:08.8,0.001712599,-0.001169137,-0.002282481,0.007339996
48:09.8,0.001714071,-0.001168384,-0.002284583,0.007340059
48:10.8,0.001714842,-0.001168614,-0.002288069,0.007338958
48:11.8,0.001714537,-0.001170114,-0.002291712,0.007336986
48:12.8,0.001713923,-0.00117191,-0.002293304,0.007335699
48:13.8,0.001714438,-0.001172626,-0.002291154,0.007337296
48:14.8,0.00171645,-0.001171992,-0.002285524,0.007342387
48:15.8,0.001718109,-0.001171111,-0.002279191,0.007348602
48:16.8,0.001717125,-0.001171063,-0.002275709,0.007352284
48:17.8,0.001713232,-0.001171985,-0.002277289,0.007350948
48:18.8,0.001708031,-0.001173518,-0.002283533,0.007344754
48:19.8,0.001703557,-0.001174757,-0.00229182,0.007335705
48:20.8,0.001701223,-0.001174639,-0.002299163,0.007326147
48:21.8,0.00170164,-0.001173242,-0.002303363,0.00731858
48:22.8,0.001704343,-0.001171534,-0.002303778,0.007315117
48:23.8,0.001707933,-0.00116985,-0.002301012,0.007315972
48:24.8,0.001710997,-0.001168313,-0.00229656,0.007319605
48:25.8,0.001712906,-0.001167238,-0.002292115,0.007324027
48:26.8,0.001713426,-0.001167097,-0.002288471,0.007327912
48:27.8,0.001712585,-0.001168121,-0.00228601,0.007330691
48:28.8,0.001710738,-0.001170133,-0.002285408,0.007332841
48:29.8,0.001708738,-0.00117238,-0.002286705,0.007334946
48:30.8,0.001707538,-0.001174124,-0.00228891,0.007337275
48:31.8,0.001707381,-0.001175138,-0.002290945,0.007339461
48:32.8,0.001708106,-0.00117519,-0.002292023,0.007340775
48:33.8,0.001708998,-0.00117458,-0.002292346,0.007340541
48:34.8,0.001709097,-0.001174126,-0.002292613,0.007338927
48:35.8,0.001708256,-0.001174354,-0.002293005,0.007336754
48:36.8,0.001707032,-0.001175091,-0.002293298,0.007334475
48:37.8,0.001706479,-0.00117544,-0.002293061,0.007332413
48:38.8,0.001707173,-0.001174798,-0.002291821,0.007331178
48:39.8,0.001708849,-0.001173251,-0.00228935,0.007331625
48:40.8,0.001710907,-0.001171288,-0.002286277,0.007333973
48:41.8,0.00171289,-0.001169353,-0.00228422,0.007337107
48:42.8,0.001714553,-0.001167696,-0.002284248,0.007339305
48:43.8,0.001715533,-0.001166451,-0.002285871,0.007339814
48:44.8,0.001715787,-0.001165555,-0.002287675,0.007339273
48:45.8,0.001715685,-0.001164919,-0.002288688,0.007338544
48:46.8,0.001715054,-0.001164892,-0.002288671,0.007337811
48:47.8,0.001713283,-0.001166225,-0.002288193,0.007336813
48:48.8,0.001710624,-0.001168942,-0.002288018,0.007335595
48:49.8,0.001708258,-0.001172318,-0.002288468,0.007334723
48:50.8,0.001706996,-0.001175235,-0.002289187,0.007334339
48:51.8,0.001707068,-0.001176606,-0.002289825,0.007334027
48:52.8,0.001708338,-0.001176164,-0.002290027,0.007333979
48:53.8,0.001710161,-0.00117438,-0.002290169,0.007334665
48:54.8,0.00171224,-0.001171924,-0.002290613,0.007336068
48:55.8,0.00171429,-0.001169758,-0.002290886,0.007338086
48:56.8,0.001715808,-0.001168647,-0.002290316,0.00734059
48:57.8,0.001716255,-0.001168664,-0.002289034,0.007342444
48:58.8,0.001715262,-0.00116964,-0.0022876,0.007342294
48:59.8,0.001713148,-0.001171356,-0.002286402,0.00733998
49:00.8,0.001710451,-0.001173389,-0.002285928,0.007336371
49:01.8,0.001707828,-0.001175015,-0.002286565,0.007333246
49:02.8,0.001706235,-0.00117565,-0.002287484,0.007332463
49:03.8,0.00170627,-0.001175278,-0.002287277,0.007334714
49:04.8,0.001707373,-0.001174456,-0.002285982,0.007339067
49:05.8,0.001708472,-0.00117392,-0.002285058,0.007343486
49:06.7,0.001708953,-0.001173834,-0.002286017,0.007345891
49:07.7,0.001708854,-0.001173786,-0.002289096,0.007345001
49:08.7,0.001708703,-0.001173169,-0.002292492,0.007340978
49:09.7,0.001708955,-0.001172049,-0.002294415,0.007335092
49:10.7,0.001709632,-0.001171215,-0.002294701,0.007329111
49:11.7,0.001710651,-0.001171129,-0.002293953,0.007325087
49:12.7,0.001711683,-0.001171595,-0.002292869,0.007323783
49:13.7,0.001712025,-0.001172395,-0.002291968,0.007324129
49:14.7,0.001711392,-0.001173252,-0.002291461,0.007324484
49:15.7,0.001710705,-0.001173487,-0.002291351,0.007324176
49:16.7,0.001710928,-0.001172558,-0.00229162,0.007324018
49:17.7,0.0017122,-0.001170874,-0.002292013,0.007325407
49:18.7,0.001713738,-0.001169482,-0.002291753,0.007329206
49:19.7,0.001714418,-0.001169242,-0.002290884,0.00733491
49:20.7,0.001713655,-0.001170161,-0.002289973,0.007340887
49:21.7,0.00171206,-0.001171594,-0.002289026,0.0073458
49:22.7,0.001710812,-0.001172942,-0.002287909,0.007348642
49:23.7,0.001710518,-0.001174034,-0.002286911,0.007349055
49:24.7,0.001710833,-0.001174957,-0.002286397,0.007347431
49:25.7,0.001711522,-0.001175254,-0.002286044,0.007344597
49:26.7,0.001712406,-0.001174323,-0.002285789,0.007341014
49:27.7,0.001713031,-0.001172386,-0.002286048,0.007337021
49:28.7,0.001712909,-0.001170329,-0.002287,0.007333453
49:29.7,0.001711781,-0.001168966,-0.002288684,0.007331494
49:30.7,0.001710563,-0.001168485,-0.002290704,0.007331658
49:31.7,0.001710588,-0.001168739,-0.002291953,0.00733365
49:32.7,0.00171243,-0.001169101,-0.002291286,0.007336714
49:33.7,0.001715758,-0.00116893,-0.002288689,0.007339966
49:34.7,0.00171959,-0.001168143,-0.002285029,0.007342822
49:35.7,0.001722244,-0.00116712,-0.002281652,0.0073446
49:36.7,0.001722061,-0.001166561,-0.00228033,0.007344426
49:37.7,0.001718852,-0.001167211,-0.002282153,0.007341944
49:38.7,0.001713678,-0.001169086,-0.002286684,0.007337495
49:39.7,0.001708108,-0.001171748,-0.00229245,0.007332539
49:40.7,0.001703427,-0.001174593,-0.002297352,0.00732934
49:41.7,0.001700486,-0.001176963,-0.002299819,0.007329332
49:42.7,0.001699333,-0.001178472,-0.00229972,0.007332164
49:43.7,0.001699681,-0.001178984,-0.002298227,0.007336475
49:44.7,0.001701056,-0.001178684,-0.00229704,0.007340687
49:45.7,0.001702963,-0.001177669,-0.0022969,0.007342838
49:46.7,0.001705547,-0.001175531,-0.002297326,0.007341398
49:47.7,0.001708784,-0.001172627,-0.002297245,0.007337005
49:48.7,0.001712017,-0.001169815,-0.00229569,0.00733196
49:49.7,0.00171447,-0.001167926,-0.002292502,0.007328805
49:50.7,0.001715644,-0.001167348,-0.002288293,0.007328379
49:51.7,0.001715199,-0.001167993,-0.002284428,0.007329362
49:52.7,0.001713206,-0.0011699,-0.002282437,0.007330283
49:53.7,0.001710319,-0.001172563,-0.002283021,0.007329977
49:54.7,0.001707401,-0.001174933,-0.002285456,0.007327905
49:55.7,0.001705508,-0.001176265,-0.002288008,0.007325034
49:56.7,0.001705276,-0.001176761,-0.002289746,0.00732344
49:57.7,0.001706197,-0.001176986,-0.00229095,0.007324585
49:58.7,0.001707465,-0.001176873,-0.002291665,0.007328389
49:59.7,0.001708851,-0.001176383,-0.002291785,0.007334028
50:00.7,0.00171054,-0.001175489,-0.002291044,0.007340766
50:01.7,0.00171258,-0.001174254,-0.002288939,0.00734778
50:02.7,0.00171444,-0.001173154,-0.002285953,0.007353087
50:03.7,0.0017153,-0.001172508,-0.002283458,0.007354578
50:04.7,0.001715046,-0.001172094,-0.002282052,0.007352405
50:05.7,0.001713998,-0.001171897,-0.002281582,0.00734889
50:06.7,0.001712265,-0.001172209,-0.002282192,0.007345519
50:07.6,0.001709782,-0.001173327,-0.002284389,0.007341997
50:08.6,0.001706954,-0.001175127,-0.002288115,0.007337924
50:09.6,0.001704837,-0.001177132,-0.002292208,0.007334167
50:10.6,0.001704443,-0.001178765,-0.002295046,0.007332129
50:11.6,0.001705576,-0.001179574,-0.00229615,0.007332296
50:12.6,0.001707128,-0.00117971,-0.002296195,0.007333508
50:13.6,0.001708188,-0.001179674,-0.002295845,0.007334159
50:14.6,0.001708499,-0.001179957,-0.002295415,0.007333968
50:15.6,0.001708705,-0.001180362,-0.002294456,0.007334027
50:16.6,0.001709592,-0.001180364,-0.002292204,0.007335634
50:17.6,0.001710985,-0.001179646,-0.002289098,0.007338404
50:18.6,0.00171181,-0.00117817,-0.002286404,0.007340447
50:19.6,0.001711729,-0.001175993,-0.002285136,0.007340978
50:20.6,0.00171126,-0.00117317,-0.002285492,0.007340518
50:21.6,0.00171067,-0.001170367,-0.002286767,0.007339709
50:22.6,0.001710291,-0.001168476,-0.002288157,0.007339105
50:23.6,0.001710317,-0.001167899,-0.002289479,0.00733905
50:24.6,0.001710416,-0.001168534,-0.002290932,0.007339215
50:25.6,0.001709702,-0.00117051,-0.002292569,0.007339557
50:26.6,0.001707729,-0.001174053,-0.002293726,0.007339938
50:27.6,0.001704953,-0.001178237,-0.002293546,0.007339558
50:28.6,0.001702616,-0.001181605,-0.00229202,0.007338141
50:29.6,0.001702137,-0.001182999,-0.002289475,0.007336711
50:30.6,0.001703998,-0.001181918,-0.002286768,0.007336284
50:31.6,0.001707495,-0.001178802,-0.002285295,0.007336668
50:32.6,0.001710908,-0.001175153,-0.002285726,0.007337333
50:33.6,0.001712605,-0.001172659,-0.002287228,0.007338387
50:34.6,0.00171238,-0.001171854,-0.002288795,0.007339905
50:35.6,0.001711397,-0.001172106,-0.002290035,0.007341446
50:36.6,0.001710861,-0.001172762,-0.002290774,0.007342535
50:37.6,0.001710506,-0.001173798,-0.002291232,0.007342407
50:38.6,0.001709633,-0.001175222,-0.00229179,0.007340311
50:39.6,0.001708568,-0.001176554,-0.00229199,0.007336876
50:40.6,0.001708067,-0.001177258,-0.00229099,0.00733386
50:41.6,0.001708479,-0.001177248,-0.002289128,0.007332967
50:42.6,0.001709585,-0.001176675,-0.002287725,0.007334414
50:43.6,0.001710927,-0.001176014,-0.002287787,0.007337438
50:44.6,0.001712141,-0.001175636,-0.002289178,0.00734137
50:45.6,0.001713246,-0.001175538,-0.002290998,0.007345095
50:46.6,0.001713885,-0.001175773,-0.002292083,0.007347057
50:47.6,0.00171344,-0.001176339,-0.002291414,0.00734655
50:48.6,0.001712307,-0.001176637,-0.002289027,0.007343966
50:49.6,0.001711017,-0.001176094,-0.002285981,0.00734007
50:50.6,0.001709243,-0.001175216,-0.002283949,0.007335464
50:51.6,0.001706456,-0.001175165,-0.002284098,0.007330646
50:52.6,0.00170308,-0.001176347,-0.002286242,0.007326303
50:53.6,0.001699902,-0.001178385,-0.002288685,0.007323574
50:54.6,0.001697682,-0.001180543,-0.002290214,0.007322671
50:55.6,0.001697165,-0.001181864,-0.002291473,0.00732279
50:56.6,0.001699135,-0.001181489,-0.00229325,0.007324367
50:57.6,0.001703479,-0.001179329,-0.002295526,0.007328281
50:58.6,0.001708994,-0.001176399,-0.002297212,0.00733432
50:59.6,0.001713971,-0.001173552,-0.002296598,0.007340327
51:00.6,0.001717185,-0.001171085,-0.002293427,0.00734386
51:01.6,0.001718392,-0.001169178,-0.002289868,0.007344324
51:02.6,0.001717508,-0.001168211,-0.00228811,0.007343139
51:03.6,0.001715177,-0.001168043,-0.002288317,0.007342056
51:04.6,0.001712831,-0.00116813,-0.002289483,0.00734181
51:05.6,0.001711858,-0.00116806,-0.002290956,0.007341598
51:06.6,0.001712697,-0.001167806,-0.002292071,0.00734013
51:07.6,0.001714532,-0.001167817,-0.002291948,0.007337313
51:08.5,0.001715902,-0.001168679,-0.00229073,0.007333929
51:09.5,0.00171534,-0.001170928,-0.002289396,0.007330884
51:10.5,0.001712684,-0.001174512,-0.002288829,0.00732895
51:11.5,0.001708967,-0.001178604,-0.002289476,0.00732825
51:12.5,0.001705812,-0.001181632,-0.00229079,0.007328266
51:13.5,0.001704251,-0.001182393,-0.002291697,0.007328216
51:14.5,0.001704005,-0.001181093,-0.002291687,0.007327297
51:15.5,0.001704263,-0.001179074,-0.002291196,0.007325592
51:16.5,0.001704599,-0.00117744,-0.002290932,0.007324448
51:17.5,0.001704949,-0.001176763,-0.002291275,0.007325334
51:18.5,0.001705851,-0.001176704,-0.002292104,0.007328814
51:19.5,0.001707841,-0.001176359,-0.00229296,0.007334031
51:20.5,0.001710415,-0.001175571,-0.002293436,0.007339278
51:21.5,0.001712348,-0.001174629,-0.002293281,0.007342584
51:22.5,0.001712679,-0.001173842,-0.002292367,0.007342389
51:23.5,0.001711017,-0.001173209,-0.002290797,0.007337906
51:24.5,0.001707734,-0.001172733,-0.002288486,0.007330269
51:25.5,0.001704328,-0.001172379,-0.002285438,0.007322638
51:26.5,0.001702573,-0.001172268,-0.002282455,0.007318462
51:27.5,0.001703051,-0.001172732,-0.002281063,0.007319429
51:28.5,0.00170527,-0.001173963,-0.002282836,0.007325291
51:29.5,0.001708673,-0.001175524,-0.002287763,0.007334442
51:30.5,0.001712909,-0.001176569,-0.002293711,0.007344414
51:31.5,0.001717025,-0.001176755,-0.002297999,0.00735217
51:32.5,0.001719643,-0.001176228,-0.002298951,0.007355672
51:33.5,0.001720207,-0.001175288,-0.0022962,0.00735542
51:34.5,0.001719579,-0.001174241,-0.002291047,0.007353766
51:35.5,0.001718833,-0.00117341,-0.002286175,0.007352619
51:36.5,0.001718177,-0.001172933,-0.002283745,0.007351539
51:37.5,0.001717214,-0.001172839,-0.002284447,0.007348848
51:38.5,0.001715427,-0.001173193,-0.002287687,0.007343367
51:39.5,0.0017125,-0.001173952,-0.002292302,0.007335513
51:40.5,0.001708514,-0.001174981,-0.002296957,0.007327174
51:41.5,0.001704352,-0.001176152,-0.002300283,0.007320839
51:42.5,0.001701412,-0.00117739,-0.002301359,0.007318198
51:43.5,0.001700477,-0.001178585,-0.002300329,0.007318887
51:44.5,0.001701053,-0.001179575,-0.002298314,0.007320751
51:45.5,0.001702366,-0.001180202,-0.002296368,0.007322639
51:46.5,0.001704453,-0.001179988,-0.00229486,0.007325
51:47.5,0.001707317,-0.00117858,-0.002293747,0.007328658
51:48.5,0.001710287,-0.001176101,-0.002292926,0.007333533
51:49.5,0.001712364,-0.001173433,-0.002292251,0.007338448
51:50.5,0.001712882,-0.001171868,-0.002291629,0.007342094
51:51.5,0.001712436,-0.001171717,-0.002290883,0.007343887
51:52.5,0.001711817,-0.001172582,-0.002290245,0.007343745
51:53.5,0.001711297,-0.001174278,-0.002290401,0.00734256
51:54.5,0.001710981,-0.001176359,-0.002291324,0.007341356
51:55.5,0.001711234,-0.001177803,-0.002292038,0.007340389
51:56.5,0.00171223,-0.001177609,-0.002291386,0.007338993
51:57.5,0.001713427,-0.00117587,-0.002289671,0.007336491
51:58.5,0.001713664,-0.001173617,-0.002288194,0.007333052
51:59.5,0.001712687,-0.001171744,-0.002287596,0.00732994
52:00.5,0.001710952,-0.001170628,-0.002287871,0.007328416
52:01.5,0.001708966,-0.001170683,-0.002288632,0.007328711
52:02.5,0.001707736,-0.001171741,-0.002289154,0.007329721
52:03.5,0.001708133,-0.00117302,-0.00228845,0.007330142
52:04.5,0.001709697,-0.001173763,-0.00228638,0.007329735
52:05.5,0.001710903,-0.001174102,-0.002283993,0.007329084
52:06.5,0.001710809,-0.00117449,-0.002283084,0.007329074
52:07.5,0.001709736,-0.001175118,-0.002284931,0.007330412
52:08.5,0.001708455,-0.001175623,-0.002288917,0.007332668
52:09.4,0.001707583,-0.00117567,-0.002293323,0.007334995
52:10.4,0.001707311,-0.001175337,-0.002296752,0.007336983
52:11.4,0.001707214,-0.001175221,-0.002298552,0.007338198
