case,panel,series,x,y,x_unit,y_unit,source_file,downsample_factor,interpolation_method,label
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.130602,14296.569170,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.143308,14581.169487,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.156015,14868.919184,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.168722,15159.754138,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.181429,15453.606354,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.194135,15750.403988,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.206842,16050.071376,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.219549,16352.529072,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.232256,16657.693898,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.244962,16965.479000,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.257669,17275.793921,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.270376,17588.544673,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.283083,17903.633831,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.295789,18220.960629,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.308496,18540.421065,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.321203,18861.908022,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.333910,19185.311393,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.346617,19510.518217,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.359323,19837.412822,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.372030,20165.876981,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.384737,20495.790069,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.397444,20827.029236,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.410150,21159.469578,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.422857,21492.984325,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.435564,21827.445024,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.448271,22162.721737,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.460977,22498.683238,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.473684,22835.197218,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.486391,23172.130490,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.499098,23509.349203,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.511805,23846.719047,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.524511,24184.105473,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.537218,24521.373907,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.549925,24858.389962,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.562632,25195.019651,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.575338,25531.129606,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.588045,25866.587281,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.600752,26201.261165,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.613459,26535.020983,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.626165,26867.737899,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.638872,27199.284710,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.651579,27529.536035,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.664286,27858.368502,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.676992,28185.660921,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.689699,28511.294459,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.702406,28835.152800,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.715113,29157.122301,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.727820,29477.092139,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.740526,29794.954448,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.753233,30110.604449,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.765940,30423.940566,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.778647,30734.864541,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.791353,31043.281533,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.804060,31349.100205,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.816767,31652.232810,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.829474,31952.595257,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.842180,32250.107177,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.854887,32544.691969,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.867594,32836.276845,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.880301,33124.792860,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.893008,33410.174935,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.905714,33692.361869,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.918421,33971.296346,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.931128,34246.924925,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.943835,34519.198034,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.956541,34788.069941,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.969248,35053.498731,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.981955,35315.446266,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,7.994662,35573.878143,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.007368,35828.763644,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.020075,36080.075676,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.032782,36327.790715,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.045489,36571.888729,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.058195,36812.353116,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.070902,37049.170615,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.083609,37282.331233,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.096316,37511.828153,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.109023,37737.657650,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.121729,37959.818994,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.134436,38178.314359,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.147143,38393.148724,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.159850,38604.329774,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.172556,38811.867800,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.185263,39015.775598,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.197970,39216.068366,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.210677,39412.763599,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.223383,39605.880992,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.236090,39795.442328,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.248797,39981.471383,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.261504,40163.993822,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.274211,40343.037093,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.286917,40518.630333,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.299624,40690.804267,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.312331,40859.591109,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.325038,41025.024467,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.337744,41187.139252,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.350451,41345.971581,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.363158,41501.558688,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.375865,41653.938841,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.388571,41803.151251,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.401278,41949.235990,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.413985,42092.233913,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.426692,42232.186576,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.439398,42369.136162,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.452105,42503.125410,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.464812,42634.197540,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.477519,42762.396190,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.490226,42887.765345,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.502932,43010.349280,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.515639,43130.192499,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.528346,43247.339673,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.541053,43361.835591,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.553759,43473.725105,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.566466,43583.053080,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.579173,43689.864348,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.591880,43794.203662,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.604586,43896.115656,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.617293,43995.644802,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Logistic_baseline,8.630000,44092.835374,h,voxels,,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,3.560000,1484,h,voxels,Gridder45s11734log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,4.200000,270,h,voxels,Gridder40S11812log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,5.560000,3851,h,voxels,Gridder39s11934log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,7.000000,11346,h,voxels,Gridder57s12100log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,7.700000,27870,h,voxels,Gridder42s12142log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,8.130000,39829,h,voxels,Gridder41s12208log.csv,,,
S1,Logistic_Lmax_right_axis,Observed_Lmax,8.630000,43203,h,voxels,Gridder43s12238log.csv,,,
S1,Lmax_relative_error,DSx2 Linear,3.560000,0.741240,h,percent,Gridder45s11734log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,3.560000,-1.000000,h,count,Gridder45s11734log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,4.200000,0.740741,h,percent,Gridder40S11812log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,4.200000,-7.000000,h,count,Gridder40S11812log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,5.560000,-1.428200,h,percent,Gridder39s11934log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,5.560000,-4.000000,h,count,Gridder39s11934log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,7.000000,-8.038075,h,percent,Gridder57s12100log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,7.000000,0.000000,h,count,Gridder57s12100log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,7.700000,-4.589164,h,percent,Gridder42s12142log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,7.700000,0.000000,h,count,Gridder42s12142log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,8.130000,-4.039770,h,percent,Gridder41s12208log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,8.130000,-1.000000,h,count,Gridder41s12208log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Linear,8.630000,-3.756684,h,percent,Gridder43s12238log.csv,2,linear,
S1,N_absolute_error,DSx2 Linear,8.630000,-1.000000,h,count,Gridder43s12238log.csv,2,linear,
S1,Lmax_relative_error,DSx2 Nearest,3.560000,-7.547170,h,percent,Gridder45s11734log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,3.560000,-1.000000,h,count,Gridder45s11734log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,4.200000,-27.407407,h,percent,Gridder40S11812log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,4.200000,-7.000000,h,count,Gridder40S11812log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,5.560000,-8.543236,h,percent,Gridder39s11934log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,5.560000,-8.000000,h,count,Gridder39s11934log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,7.000000,-4.239380,h,percent,Gridder57s12100log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,7.000000,0.000000,h,count,Gridder57s12100log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,7.700000,-5.102260,h,percent,Gridder42s12142log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,7.700000,0.000000,h,count,Gridder42s12142log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,8.130000,-2.812021,h,percent,Gridder41s12208log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,8.130000,-1.000000,h,count,Gridder41s12208log.csv,2,nearest,
S1,Lmax_relative_error,DSx2 Nearest,8.630000,-1.858667,h,percent,Gridder43s12238log.csv,2,nearest,
S1,N_absolute_error,DSx2 Nearest,8.630000,-1.000000,h,count,Gridder43s12238log.csv,2,nearest,
S1,Lmax_relative_error,DSx4 Linear,3.560000,5.525606,h,percent,Gridder45s11734log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,3.560000,-1.000000,h,count,Gridder45s11734log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,4.200000,4.074074,h,percent,Gridder40S11812log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,4.200000,-13.000000,h,count,Gridder40S11812log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,5.560000,-1.402233,h,percent,Gridder39s11934log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,5.560000,-9.000000,h,count,Gridder39s11934log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,7.000000,-16.463952,h,percent,Gridder57s12100log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,7.000000,-2.000000,h,count,Gridder57s12100log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,7.700000,-11.062074,h,percent,Gridder42s12142log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,7.700000,0.000000,h,count,Gridder42s12142log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,8.130000,-9.043662,h,percent,Gridder41s12208log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,8.130000,-1.000000,h,count,Gridder41s12208log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Linear,8.630000,-8.048052,h,percent,Gridder43s12238log.csv,4,linear,
S1,N_absolute_error,DSx4 Linear,8.630000,-2.000000,h,count,Gridder43s12238log.csv,4,linear,
S1,Lmax_relative_error,DSx4 Nearest,3.560000,3.504043,h,percent,Gridder45s11734log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,3.560000,-1.000000,h,count,Gridder45s11734log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,4.200000,48.888889,h,percent,Gridder40S11812log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,4.200000,-12.000000,h,count,Gridder40S11812log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,5.560000,-6.543755,h,percent,Gridder39s11934log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,5.560000,-11.000000,h,count,Gridder39s11934log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,7.000000,-2.564781,h,percent,Gridder57s12100log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,7.000000,-3.000000,h,count,Gridder57s12100log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,7.700000,-4.047363,h,percent,Gridder42s12142log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,7.700000,-1.000000,h,count,Gridder42s12142log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,8.130000,-4.341058,h,percent,Gridder41s12208log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,8.130000,-1.000000,h,count,Gridder41s12208log.csv,4,nearest,
S1,Lmax_relative_error,DSx4 Nearest,8.630000,-3.312270,h,percent,Gridder43s12238log.csv,4,nearest,
S1,N_absolute_error,DSx4 Nearest,8.630000,-2.000000,h,count,Gridder43s12238log.csv,4,nearest,
S1,X_profile_last_snapshot,S1 Original,20.000000,0.84254531,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,23.081633,0.81029166,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,26.163265,0.77266193,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,29.244898,0.74616605,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,32.326531,0.74496922,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,35.408163,0.76202514,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,38.489796,0.78256591,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,41.571429,0.80323524,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,44.653061,0.82325814,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,47.734694,0.83981592,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,50.816327,0.85204669,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,53.897959,0.86017623,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,56.979592,0.86538293,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,60.061224,0.87049824,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,63.142857,0.87827479,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,66.224490,0.88862236,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,69.306122,0.89890850,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,72.387755,0.90768915,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,75.469388,0.91443595,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,78.551020,0.91799210,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,81.632653,0.91406601,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,84.714286,0.90152392,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,87.795918,0.89115797,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,90.877551,0.89843962,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,93.959184,0.92205659,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,97.040816,0.94210577,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,100.122449,0.95492335,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,103.204082,0.95478713,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,106.285714,0.95544373,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,109.367347,0.95589750,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,112.448980,0.95572960,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,115.530612,0.95380956,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,118.612245,0.95296816,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,121.693878,0.96800724,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,124.775510,1.00773160,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,127.857143,1.06539850,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,130.938776,1.12505959,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,134.020408,1.17980561,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,137.102041,1.23229796,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,140.183673,1.29058512,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,143.265306,1.35069866,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,146.346939,1.39073675,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,149.428571,1.40824207,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,152.510204,1.41851478,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,155.591837,1.42943412,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,158.673469,1.42021892,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,161.755102,1.35915148,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
S1,X_profile_last_snapshot,S1 Original,164.836735,1.25494393,cm,mean_damage_intensity,Gridder43s12238log.csv,1,original,
