CAT-RMS,Time(s),Ch90-92,S1Linear displacement sensor,Time(s),Slope surface,Horizontal crest platform
,8141,0,,250707 23:02:46,11.2,4.9
,8142,0,,250707 23:02:50,11.2,4.9
,8143,0,,250707 23:02:54,11.2,4.9
,8144,0,,250707 23:02:58,11.2,4.9
,8145,0,,250707 23:03:02,11.2,4.9
,8146,0,,250707 23:03:06,11.2,4.9
,8147,0,,250707 23:03:10,11.2,4.9
,8148,0,,250707 23:03:14,11.2,4.9
,8149,0,,250707 23:03:18,11.2,4.9
,8150,0,,250707 23:03:22,11.2,4.9
,8151,0,,250707 23:03:26,11.2,4.9
,8152,0,,250707 23:03:30,11.2,4.9
,8153,0,,250707 23:03:34,11.2,4.9
,8154,0,,250707 23:03:38,11.2,4.9
,8155,0,,250707 23:03:42,11.2,4.9
,8156,0,,250707 23:03:46,11.2,4.9
,8157,0,,250707 23:03:50,11.2,4.8
,8158,0,,250707 23:03:54,11.2,4.9
,8159,0,,250707 23:03:58,11.2,4.9
,8160,0,,250707 23:04:02,11.2,4.9
,8161,0,,250707 23:04:06,11.2,4.9
,8162,0,,250707 23:04:10,11.2,4.9
,8163,0,,250707 23:04:14,11.2,4.9
,8164,0,,250707 23:04:18,11.2,4.9
,8165,0,,250707 23:04:22,11.2,4.9
,8166,0,,250707 23:04:26,11.2,4.9
,8167,0,,250707 23:04:30,11.2,4.9
,8168,0,,250707 23:04:34,11.2,4.9
,8169,0,,250707 23:04:38,11.2,4.9
,8170,0,,250707 23:04:42,11.2,4.9
,8171,0,,250707 23:04:46,11.2,4.9
,8172,0,,250707 23:04:50,11.2,4.9
,8173,0,,250707 23:04:54,11.2,5
,8174,0,,250707 23:04:58,11.2,4.9
,8175,0,,250707 23:05:02,11.2,4.9
,8176,0,,250707 23:05:06,11.2,4.8
,8177,0,,250707 23:05:10,11.2,4.8
,8178,0,,250707 23:05:14,11.2,4.8
,8179,0,,250707 23:05:18,11.2,4.9
,8180,0,,250707 23:05:22,11.2,4.9
,8181,0,,250707 23:05:26,11.2,4.9
,8182,0,,250707 23:05:30,11.2,4.9
,8183,0,,250707 23:05:34,11.2,4.9
,8184,0,,250707 23:05:38,11.2,5
,8185,0,,250707 23:05:42,11.2,4.9
,8186,0,,250707 23:05:46,11.2,4.9
,8187,0,,250707 23:05:50,11.2,4.9
,8188,0,,250707 23:05:54,11.2,4.9
,8189,0,,250707 23:05:58,11.2,4.9
,8190,0,,250707 23:06:02,11.2,4.9
,8191,0,,250707 23:06:06,11.2,4.9
,8192,0,,250707 23:06:10,11.2,4.9
,8193,0,,250707 23:06:14,11.2,4.9
,8194,0,,250707 23:06:18,11.2,4.9
,8195,0,,250707 23:06:22,11.2,4.9
,8196,0,,250707 23:06:26,11.2,4.9
,8197,0,,250707 23:06:30,11.2,4.9
,8198,0,,250707 23:06:34,11.2,4.9
,8199,0,,250707 23:06:38,11.2,4.9
,8200,0,,250707 23:06:42,11.2,4.9
,8201,0,,250707 23:06:46,11.2,4.9
,8202,0,,250707 23:06:50,11.2,4.9
,8203,0,,250707 23:06:54,11.2,4.9
,8204,0,,250707 23:06:58,11.2,4.9
,8205,0,,250707 23:07:02,11.2,4.8
,8206,0,,250707 23:07:06,11.2,4.8
,8207,0,,250707 23:07:10,11.2,4.9
,8208,0,,250707 23:07:14,11.2,4.9
,8209,0,,250707 23:07:18,11.2,4.9
,8210,0,,250707 23:07:22,11.2,4.9
,8211,0,,250707 23:07:26,11.2,4.9
,8212,0,,250707 23:07:30,11.2,4.8
,8213,0,,250707 23:07:34,11.2,4.9
,8214,0,,250707 23:07:38,11.2,4.9
,8215,0,,250707 23:07:42,11.2,4.9
,8216,0,,250707 23:07:46,11.2,4.9
,8217,0,,250707 23:07:50,11.2,4.9
,8218,0,,250707 23:07:54,11.2,4.9
,8219,0,,250707 23:07:58,11.2,4.9
,8220,0,,250707 23:08:02,11.2,4.8
,8221,0,,250707 23:08:06,11.2,4.8
,8222,0,,250707 23:08:10,11.2,4.9
,8223,0,,250707 23:08:14,11.2,4.9
,8224,0,,250707 23:08:18,11.2,4.9
,8225,0,,250707 23:08:22,11.2,4.9
,8226,0,,250707 23:08:26,11.2,4.9
,8227,0,,250707 23:08:30,11.2,4.9
,8228,0,,250707 23:08:34,11.2,4.8
,8229,0,,250707 23:08:38,11.2,4.9
,8230,0,,250707 23:08:42,11.2,4.9
,8231,0,,250707 23:08:46,11.2,4.9
,8232,0,,250707 23:08:50,11.2,4.9
,8233,0,,250707 23:08:54,11.2,4.9
,8234,0,,250707 23:08:58,11.2,4.9
,8235,0,,250707 23:09:02,11.2,4.9
,8236,0,,250707 23:09:06,11.2,4.9
,8237,0,,250707 23:09:10,11.2,4.9
,8238,0,,250707 23:09:14,11.2,4.9
,8239,0,,250707 23:09:18,11.2,4.9
,8240,0,,250707 23:09:22,11.2,4.9
,8241,0,,250707 23:09:26,11.2,4.9
,8242,0,,250707 23:09:30,11.2,4.9
,8243,0,,250707 23:09:34,11.2,4.9
,8244,0,,250707 23:09:38,11.2,4.9
,8245,0,,250707 23:09:42,11.2,4.9
,8246,0,,250707 23:09:46,11.2,4.9
,8247,0,,250707 23:09:50,11.2,4.9
,8248,0,,250707 23:09:54,11.2,4.9
,8249,0,,250707 23:09:58,11.2,4.9
,8250,0,,250707 23:10:02,11.2,4.9
,8251,0,,250707 23:10:06,11.2,4.9
,8252,0,,250707 23:10:10,11.2,4.8
,8253,0,,250707 23:10:14,11.2,4.8
,8254,0,,250707 23:10:18,11.2,4.8
,8255,0,,250707 23:10:22,11.2,4.8
,8256,0,,250707 23:10:26,11.2,4.9
,8257,0,,250707 23:10:30,11.2,4.8
,8258,0,,250707 23:10:34,11.2,4.9
,8259,0,,250707 23:10:38,11.2,4.9
,8260,0,,250707 23:10:42,11.2,4.9
,8261,0,,250707 23:10:46,11.2,4.9
,8262,0,,250707 23:10:50,11.2,4.9
,8263,0,,250707 23:10:54,11.2,4.9
,8264,0,,250707 23:10:58,11.2,4.9
,8265,0,,250707 23:11:02,11.2,4.9
,8266,0,,250707 23:11:06,11.2,5
,8267,0,,250707 23:11:10,11.2,5
,8268,0,,250707 23:11:14,11.2,5
,8269,0,,250707 23:11:18,11.2,5
,8270,0,,250707 23:11:22,11.2,5
,8271,0,,250707 23:11:26,11.2,5
,8272,0,,250707 23:11:30,11.2,5
,8273,0,,250707 23:11:34,11.2,5
,8274,0,,250707 23:11:38,11.2,5
,8275,0,,250707 23:11:42,11.2,5
,8276,0,,250707 23:11:46,11.2,5
,8277,0,,250707 23:11:50,11.2,5
,8278,0,,250707 23:11:54,11.2,5
,8279,0,,250707 23:11:58,11.2,5
,8280,0,,250707 23:12:02,11.2,5
,8281,0,,250707 23:12:06,11.2,5
,8282,0,,250707 23:12:10,11.2,5
,8283,0,,250707 23:12:14,11.2,5
,8284,0,,250707 23:12:18,11.2,5
,8285,0,,250707 23:12:22,11.2,5
,8286,0,,250707 23:12:26,11.2,5
,8287,0,,250707 23:12:30,11.2,5.1
,8288,0,,250707 23:12:34,11.2,5.1
,8289,0,,250707 23:12:38,11.2,5.1
,8290,0,,250707 23:12:42,11.2,5.1
,8291,0,,250707 23:12:46,11.2,5.1
,8292,0,,250707 23:12:50,11.2,5.1
,8293,0,,250707 23:12:54,11.2,5.1
,8294,0,,250707 23:12:58,11.3,5.2
,8295,0,,250707 23:13:02,11.4,5.1
,8296,0,,250707 23:13:06,11.4,5.1
,8297,0,,250707 23:13:10,11.5,5.2
,8298,0,,250707 23:13:14,11.6,5.2
,8299,0,,250707 23:13:18,11.6,5.2
,8300,0,,250707 23:13:22,11.6,5.2
,8301,0,,250707 23:13:26,11.7,5.2
,8302,0,,250707 23:13:30,11.7,5.2
,8303,0,,250707 23:13:34,11.7,5.2
,8304,0,,250707 23:13:38,11.7,5.2
,8305,0,,250707 23:13:42,11.7,5.2
,8306,0,,250707 23:13:46,11.7,5.2
,8307,0,,250707 23:13:50,11.7,5.2
,8308,0,,250707 23:13:54,11.7,5.2
,8309,0,,250707 23:13:58,11.8,5.2
,8310,0,,250707 23:14:02,11.9,5.2
,8311,0,,250707 23:14:06,12,5.3
,8312,0,,250707 23:14:10,12.2,5.3
,8313,0,,250707 23:14:14,12.2,5.3
,8314,0,,250707 23:14:18,12.3,5.3
,8315,0,,250707 23:14:22,12.3,5.3
,8316,0,,250707 23:14:26,12.3,5.3
,8317,0,,250707 23:14:30,12.3,5.3
,8318,0,,250707 23:14:34,12.3,5.3
,8319,0,,250707 23:14:38,12.4,5.3
,8320,0,,250707 23:14:42,12.4,5.3
,8321,0,,250707 23:14:46,12.4,5.3
,8322,0,,250707 23:14:50,12.4,5.3
,8323,0,,250707 23:14:54,12.4,5.3
,8324,0,,250707 23:14:58,12.3,5.3
,8325,0,,250707 23:15:02,12.4,5.3
,8326,0,,250707 23:15:06,12.4,5.3
,8327,0,,250707 23:15:10,12.3,5.4
,8328,0,,250707 23:15:14,12.4,5.3
,8329,0,,250707 23:15:18,12.3,5.4
,8330,0,,250707 23:15:22,12.4,5.4
,8331,0,,250707 23:15:26,12.4,5.3
,8332,0,,250707 23:15:30,12.3,5.4
,8333,0,,250707 23:15:34,12.4,5.4
,8334,0,,250707 23:15:38,12.4,5.4
,8335,0,,250707 23:15:42,12.4,5.4
,8336,0,,250707 23:15:46,12.3,5.4
,8337,0,,250707 23:15:50,12.3,5.4
,8338,0,,250707 23:15:54,12.4,5.4
,8339,0,,250707 23:15:58,12.4,5.4
,8340,0,,250707 23:16:02,12.4,5.4
,8341,0,,250707 23:16:06,12.3,5.5
,8342,0,,250707 23:16:10,12.3,5.4
,8343,0,,250707 23:16:14,12.4,5.4
,8344,0,,250707 23:16:18,12.4,5.5
,8345,0,,250707 23:16:22,12.3,5.4
,8346,0,,250707 23:16:26,12.3,5.4
,8347,0,,250707 23:16:30,12.4,5.5
,8348,0,,250707 23:16:34,12.3,5.5
,8349,0,,250707 23:16:38,12.4,5.4
,8350,0,,250707 23:16:42,12.4,5.5
,8351,0,,250707 23:16:46,12.4,5.4
,8352,0,,250707 23:16:50,12.4,5.5
,8353,0,,250707 23:16:54,12.3,5.5
,8354,0,,250707 23:16:58,12.3,5.5
,8355,0,,250707 23:17:02,12.4,5.5
,8356,0,,250707 23:17:06,12.4,5.5
,8357,0,,250707 23:17:10,12.3,5.5
,8358,0,,250707 23:17:14,12.3,5.4
,8359,0,,250707 23:17:18,12.3,5.5
,8360,0,,250707 23:17:22,12.4,5.5
,8361,0,,250707 23:17:26,12.3,5.5
,8362,0,,250707 23:17:30,12.3,5.5
,8363,0,,250707 23:17:34,12.3,5.5
,8364,0,,250707 23:17:38,12.3,5.5
,8365,0,,250707 23:17:42,12.3,5.5
,8366,0,,250707 23:17:46,12.4,5.5
,8367,0,,250707 23:17:50,12.4,5.5
,8368,0,,250707 23:17:54,12.4,5.5
,8369,0,,250707 23:17:58,12.3,5.5
,8370,0,,250707 23:18:02,12.3,5.4
,8371,0,,250707 23:18:06,12.4,5.5
,8372,0,,250707 23:18:10,12.3,5.5
,8373,0,,250707 23:18:14,12.4,5.5
,8374,0,,250707 23:18:18,12.3,5.5
,8375,0,,250707 23:18:22,12.4,5.5
,8376,0,,250707 23:18:26,12.4,5.5
,8377,0,,250707 23:18:30,12.4,5.5
,8378,0,,250707 23:18:34,12.3,5.5
,8379,0,,250707 23:18:38,12.4,5.5
,8380,0,,250707 23:18:42,12.4,5.4
,8381,0,,250707 23:18:46,12.4,5.4
,8382,0,,250707 23:18:50,12.4,5.5
,8383,0,,250707 23:18:54,12.4,5.4
,8384,0,,250707 23:18:58,12.4,5.5
,8385,0,,250707 23:19:02,12.3,5.5
,8386,0,,250707 23:19:06,12.4,5.5
,8387,0,,250707 23:19:10,12.3,5.4
,8388,0,,250707 23:19:14,12.4,5.5
,8389,0,,250707 23:19:18,12.4,5.4
,8390,0,,250707 23:19:22,12.3,5.5
,8391,0,,250707 23:19:26,12.4,5.5
,8392,0,,250707 23:19:30,12.3,5.4
,8393,0,,250707 23:19:34,12.3,5.5
,8394,0,,250707 23:19:38,12.4,5.5
,8395,0,,250707 23:19:42,12.4,5.5
,8396,0,,250707 23:19:46,12.4,5.5
,8397,0,,250707 23:19:50,12.4,5.5
,8398,0,,250707 23:19:54,12.3,5.5
,8399,0,,250707 23:19:58,12.4,5.5
,8400,0,,250707 23:20:02,12.4,5.5
,8401,0,,250707 23:20:06,12.4,5.4
,8402,0,,250707 23:20:10,12.4,5.5
,8403,0,,250707 23:20:14,12.3,5.5
,8404,0,,250707 23:20:18,12.4,5.5
,8405,0,,250707 23:20:22,12.4,5.5
,8406,0,,250707 23:20:26,12.3,5.5
,8407,0,,250707 23:20:30,12.3,5.5
,8408,0,,250707 23:20:34,12.3,5.5
,8409,0,,250707 23:20:38,12.3,5.5
,8410,0,,250707 23:20:42,12.4,5.5
,8411,0,,250707 23:20:46,12.4,5.5
,8412,0,,250707 23:20:50,12.4,5.5
,8413,0,,250707 23:20:54,12.4,5.5
,8414,0,,250707 23:20:58,12.3,5.4
,8415,0,,250707 23:21:02,12.3,5.4
,8416,0,,250707 23:21:06,12.3,5.4
,8417,0,,250707 23:21:10,12.4,5.4
,8418,0,,250707 23:21:14,12.4,5.5
,8419,0,,250707 23:21:18,12.3,5.4
,8420,0,,250707 23:21:22,12.3,5.5
,8421,0,,250707 23:21:26,12.3,5.5
,8422,0,,250707 23:21:30,12.3,5.4
,8423,0,,250707 23:21:34,12.4,5.5
,8424,0,,250707 23:21:38,12.4,5.5
,8425,0,,250707 23:21:42,12.3,5.5
,8426,0,,250707 23:21:46,12.4,5.4
,8427,0,,250707 23:21:50,12.3,5.4
,8428,0,,250707 23:21:54,12.4,5.4
,8429,0,,250707 23:21:58,12.3,5.4
,8430,0,,250707 23:22:02,12.3,5.4
,8431,0,,250707 23:22:06,12.3,5.5
,8432,0,,250707 23:22:10,12.3,5.5
,8433,0,,250707 23:22:14,12.4,5.4
,8434,0,,250707 23:22:18,12.3,5.4
,8435,0,,250707 23:22:22,12.3,5.5
,8436,0,,250707 23:22:26,12.3,5.5
,8437,0,,250707 23:22:30,12.3,5.5
,8438,0,,250707 23:22:34,12.4,5.5
,8439,0,,250707 23:22:38,12.3,5.4
,8440,0,,250707 23:22:42,12.3,5.4
,8441,0,,250707 23:22:46,12.3,5.4
,8442,0,,250707 23:22:50,12.4,5.4
,8443,0,,250707 23:22:54,12.3,5.5
,8444,0,,250707 23:22:58,12.3,5.5
,8445,0,,250707 23:23:02,12.3,5.4
,8446,0,,250707 23:23:06,12.3,5.5
,8447,0,,250707 23:23:10,12.3,5.5
,8448,0,,250707 23:23:14,12.3,5.5
,8449,0,,250707 23:23:18,12.3,5.4
,8450,0,,250707 23:23:22,12.3,5.5
,8451,0,,250707 23:23:26,12.3,5.5
,8452,0,,250707 23:23:30,12.3,5.4
,8453,0,,250707 23:23:34,12.3,5.4
,8454,0,,250707 23:23:38,12.3,5.5
,8455,0,,250707 23:23:42,12.3,5.5
,8456,0,,250707 23:23:46,12.3,5.5
,8457,0,,250707 23:23:50,12.3,5.5
,8458,0,,250707 23:23:54,12.3,5.5
,8459,0,,250707 23:23:58,12.3,5.5
,8460,0,,250707 23:24:02,12.4,5.5
,8461,0,,250707 23:24:06,12.3,5.5
,8462,0,,250707 23:24:10,12.3,5.5
,8463,0,,250707 23:24:14,12.3,5.5
,8464,0,,250707 23:24:18,12.4,5.5
,8465,0,,250707 23:24:22,12.4,5.4
,8466,0,,250707 23:24:26,12.3,5.5
,8467,0,,250707 23:24:30,12.3,5.5
,8468,0,,250707 23:24:34,12.3,5.5
,8469,0,,250707 23:24:38,12.3,5.5
,8470,0,,250707 23:24:42,12.3,5.5
,8471,0,,250707 23:24:46,12.3,5.5
,8472,0,,250707 23:24:50,12.3,5.5
,8473,0,,250707 23:24:54,12.3,5.5
,8474,0,,250707 23:24:58,12.3,5.5
,8475,0,,250707 23:25:02,12.4,5.5
,8476,0,,250707 23:25:06,12.3,5.5
,8477,0,,250707 23:25:10,12.3,5.5
,8478,0,,250707 23:25:14,12.3,5.5
,8479,0,,250707 23:25:18,12.4,5.5
,8480,0,,250707 23:25:22,12.3,5.5
,8481,0,,250707 23:25:26,12.3,5.5
,8482,0,,250707 23:25:30,12.3,5.5
,8483,0,,250707 23:25:34,12.3,5.4
,8484,0,,250707 23:25:38,12.3,5.5
,8485,0,,250707 23:25:42,12.4,5.5
,8486,0,,250707 23:25:46,12.3,5.5
,8487,0,,250707 23:25:50,12.3,5.5
,8488,0,,250707 23:25:54,12.3,5.5
,8489,0,,250707 23:25:58,12.3,5.5
,8490,0,,250707 23:26:02,12.3,5.5
,8491,0,,250707 23:26:06,12.3,5.5
,8492,0,,250707 23:26:10,12.3,5.5
,8493,0,,250707 23:26:14,12.3,5.4
,8494,0,,250707 23:26:18,12.3,5.5
,8495,0,,250707 23:26:22,12.3,5.5
,8496,0,,250707 23:26:26,12.3,5.4
,8497,0,,250707 23:26:30,12.4,5.5
,8498,0,,250707 23:26:34,12.4,5.5
,8499,0,,250707 23:26:38,12.3,5.5
,8500,0,,250707 23:26:42,12.4,5.5
,8501,0,,250707 23:26:46,12.3,5.5
,8502,0,,250707 23:26:50,12.3,5.5
,8503,0,,250707 23:26:54,12.4,5.5
,8504,0,,250707 23:26:58,12.3,5.5
,8505,0,,250707 23:27:02,12.3,5.5
,8506,0,,250707 23:27:06,12.4,5.5
,8507,0,,250707 23:27:10,12.3,5.5
,8508,0,,250707 23:27:14,12.3,5.4
,8509,0,,250707 23:27:18,12.3,5.5
,8510,0,,250707 23:27:22,12.4,5.5
,8511,0,,250707 23:27:26,12.3,5.5
,8512,0,,250707 23:27:30,12.4,5.5
,8513,0,,250707 23:27:34,12.4,5.5
,8514,0,,250707 23:27:38,12.3,5.5
,8515,0,,250707 23:27:42,12.3,5.5
,8516,0,,250707 23:27:46,12.3,5.5
,8517,0,,250707 23:27:50,12.3,5.5
,8518,0,,250707 23:27:54,12.4,5.5
,8519,0,,250707 23:27:58,12.3,5.5
,8520,0,,250707 23:28:02,12.4,5.5
,8521,0,,250707 23:28:06,12.4,5.5
,8522,0,,250707 23:28:10,12.3,5.5
,8523,0,,250707 23:28:14,12.3,5.5
,8524,0,,250707 23:28:18,12.3,5.5
,8525,0,,250707 23:28:22,12.3,5.5
,8526,0,,250707 23:28:26,12.4,5.5
,8527,0,,250707 23:28:30,12.4,5.5
,8528,0,,250707 23:28:34,12.4,5.5
,8529,0,,250707 23:28:38,12.3,5.5
,8530,0,,250707 23:28:42,12.3,5.5
,8531,0,,250707 23:28:46,12.3,5.5
,8532,0,,250707 23:28:50,12.4,5.5
,8533,0,,250707 23:28:54,12.3,5.5
,8534,0,,250707 23:28:58,12.3,5.5
,8535,0,,250707 23:29:02,12.4,5.5
,8536,0,,250707 23:29:06,12.4,5.5
,8537,0,,250707 23:29:10,12.3,5.5
,8538,0,,250707 23:29:14,12.3,5.5
,8539,0,,250707 23:29:18,12.3,5.5
,8540,0,,250707 23:29:22,12.4,5.5
,8541,0,,250707 23:29:26,12.3,5.5
,8542,0,,250707 23:29:30,12.3,5.5
,8543,0,,250707 23:29:34,12.4,5.5
,8544,0,,250707 23:29:38,12.3,5.5
,8545,0,,250707 23:29:42,12.4,5.5
,8546,0,,250707 23:29:46,12.3,5.5
,8547,0,,250707 23:29:50,12.3,5.5
,8548,0,,250707 23:29:54,12.3,5.5
,8549,0,,250707 23:29:58,12.4,5.5
,8550,0,,250707 23:30:02,12.3,5.5
,8551,0,,250707 23:30:06,12.3,5.5
,8552,0,,250707 23:30:10,12.4,5.5
,8553,0,,250707 23:30:14,12.4,5.5
,8554,0,,250707 23:30:18,12.4,5.5
,8555,0,,250707 23:30:22,12.3,5.5
,8556,0,,250707 23:30:26,12.3,5.5
,8557,0,,250707 23:30:30,12.4,5.5
,8558,0,,250707 23:30:34,12.3,5.5
,8559,0,,250707 23:30:38,12.4,5.5
,8560,0,,250707 23:30:42,12.3,5.5
,8561,0,,250707 23:30:46,12.3,5.5
,8562,0,,250707 23:30:50,12.3,5.5
,8563,0,,250707 23:30:54,12.3,5.5
,8564,0,,250707 23:30:58,12.4,5.5
,8565,0,,250707 23:31:02,12.3,5.5
,8566,0,,250707 23:31:06,12.3,5.5
,8567,0,,250707 23:31:10,12.3,5.5
,8568,0,,250707 23:31:14,12.3,5.5
,8569,0,,250707 23:31:18,12.4,5.5
,8570,0,,250707 23:31:22,12.3,5.5
,8571,0,,250707 23:31:26,12.4,5.5
,8572,0,,250707 23:31:30,12.4,5.5
,8573,0,,250707 23:31:34,12.3,5.5
,8574,0,,250707 23:31:38,12.3,5.5
,8575,0,,250707 23:31:42,12.3,5.5
,8576,0,,250707 23:31:46,12.4,5.5
,8577,0,,250707 23:31:50,12.4,5.5
,8578,0,,250707 23:31:54,12.4,5.5
,8579,0,,250707 23:31:58,12.4,5.5
,8580,0,,250707 23:32:02,12.4,5.5
,8581,0,,250707 23:32:06,12.3,5.5
,8582,0,,250707 23:32:10,12.3,5.5
,8583,0,,250707 23:32:14,12.3,5.6
,8584,0,,250707 23:32:18,12.4,5.6
,8585,0,,250707 23:32:22,12.3,5.6
,8586,0,,250707 23:32:26,12.4,5.6
,8587,0,,250707 23:32:30,12.4,5.6
,8588,0,,250707 23:32:34,12.4,5.6
,8589,0,,250707 23:32:38,12.3,5.6
,8590,0,,250707 23:32:42,12.3,5.6
,8591,0,,250707 23:32:46,12.3,5.6
,8592,0,,250707 23:32:50,12.3,5.7
,8593,0,,250707 23:32:54,12.3,5.7
,8594,0,,250707 23:32:58,12.3,5.8
,8595,0,,250707 23:33:02,12.3,5.8
,8596,0,,250707 23:33:06,12.3,5.8
,8597,0,,250707 23:33:10,12.3,5.8
,8598,0,,250707 23:33:14,12.3,5.8
,8599,0,,250707 23:33:18,12.4,5.8
,8600,0,,250707 23:33:22,12.3,5.8
,8601,0,,250707 23:33:26,12.3,5.8
,8602,0,,250707 23:33:30,12.4,5.8
,8603,0,,250707 23:33:34,12.3,5.8
,8604,0,,250707 23:33:38,12.3,5.8
,8605,0,,250707 23:33:42,12.3,5.8
,8606,0,,250707 23:33:46,12.3,5.8
,8607,0,,250707 23:33:50,12.3,5.8
,8608,0,,250707 23:33:54,12.3,5.9
,8609,0,,250707 23:33:58,12.4,5.9
,8610,0,,250707 23:34:02,12.3,5.9
,8611,0,,250707 23:34:06,12.3,5.8
,8612,0,,250707 23:34:10,12.3,5.9
,8613,0,,250707 23:34:14,12.3,5.9
,8614,0,,250707 23:34:18,12.3,5.9
,8615,0,,250707 23:34:22,12.3,5.9
,8616,0,,250707 23:34:26,12.3,5.9
,8617,0,,250707 23:34:30,12.3,5.8
,8618,0,,250707 23:34:34,12.3,5.9
,8619,0,,250707 23:34:38,12.3,5.9
,8620,0,,250707 23:34:42,12.3,5.9
,8621,0,,250707 23:34:46,12.3,5.9
,8622,0,,250707 23:34:50,12.3,5.9
,8623,0,,250707 23:34:54,12.3,5.9
,8624,0,,250707 23:34:58,12.4,5.9
,8625,0,,250707 23:35:02,12.3,5.9
,8626,0,,250707 23:35:06,12.3,5.9
,8627,0,,250707 23:35:10,12.3,5.9
,8628,0,,250707 23:35:14,12.3,5.9
,8629,0,,250707 23:35:18,12.3,5.9
,8630,0,,250707 23:35:22,12.3,5.9
,8631,0,,250707 23:35:26,12.3,5.9
,8632,0,,250707 23:35:30,12.3,5.9
,8633,0,,250707 23:35:34,12.3,5.9
,8634,0,,250707 23:35:38,12.3,5.9
,8635,0,,250707 23:35:42,12.3,5.9
,8636,0,,250707 23:35:46,12.3,5.9
,8637,0,,250707 23:35:50,12.3,5.9
,8638,0,,250707 23:35:54,12.3,5.9
,8639,0,,250707 23:35:58,12.3,5.9
,8640,0,,250707 23:36:02,12.3,5.9
,8641,0,,250707 23:36:06,12.3,5.9
,8642,0,,250707 23:36:10,12.3,5.9
,8643,0,,250707 23:36:14,12.3,5.9
,8644,0,,250707 23:36:18,12.3,5.9
,8645,0,,250707 23:36:22,12.3,5.9
,8646,0,,250707 23:36:26,12.3,5.9
,8647,0,,250707 23:36:30,12.3,5.9
,8648,0,,250707 23:36:34,12.3,5.9
,8649,0,,250707 23:36:38,12.3,5.9
,8650,0,,250707 23:36:42,12.3,5.9
,8651,0,,250707 23:36:46,12.4,5.9
,8652,0,,250707 23:36:50,12.4,5.9
,8653,0,,250707 23:36:54,12.3,5.9
,8654,0,,250707 23:36:58,12.3,5.9
,8655,0,,250707 23:37:02,12.3,5.9
,8656,0,,250707 23:37:06,12.3,5.9
,8657,0,,250707 23:37:10,12.3,5.9
,8658,0,,250707 23:37:14,12.3,5.9
,8659,0,,250707 23:37:18,12.3,5.9
,8660,0,,250707 23:37:22,12.3,5.9
,8661,0,,250707 23:37:26,12.4,5.9
,8662,0,,250707 23:37:30,12.3,5.9
,8663,0,,250707 23:37:34,12.3,5.9
,8664,0,,250707 23:37:38,12.4,5.9
,8665,0,,250707 23:37:42,12.5,5.9
,8666,0,,250707 23:37:46,12.5,5.9
,8667,0,,250707 23:37:50,12.7,5.9
,8668,0,,250707 23:37:54,12.7,5.9
,8669,0,,250707 23:37:58,12.8,5.9
,8670,0,,250707 23:38:02,12.8,5.9
,8671,0,,250707 23:38:06,12.8,5.9
,8672,0,,250707 23:38:10,12.8,5.9
,8673,0,,250707 23:38:14,12.8,5.9
,8674,0,,250707 23:38:18,12.8,5.9
,8675,0,,250707 23:38:22,12.9,5.9
,8676,0,,250707 23:38:26,12.8,5.9
,8677,0,,250707 23:38:30,12.9,5.9
,8678,0,,250707 23:38:34,12.9,5.9
,8679,0,,250707 23:38:38,12.9,5.9
,8680,0,,250707 23:38:42,12.9,5.9
,8681,0,,250707 23:38:46,12.9,5.9
,8682,0,,250707 23:38:50,12.9,5.9
,8683,0,,250707 23:38:54,12.9,5.9
,8684,0,,250707 23:38:58,12.9,5.9
,8685,0,,250707 23:39:02,12.9,5.9
,8686,0,,250707 23:39:06,13,5.9
,8687,0,,250707 23:39:10,13,5.9
,8688,0,,250707 23:39:14,13.1,5.9
,8689,0,,250707 23:39:18,13.3,5.9
,8690,0,,250707 23:39:22,13.3,5.9
,8691,0,,250707 23:39:26,13.2,5.9
,8692,0,,250707 23:39:30,13.1,5.9
,8693,0,,250707 23:39:34,13.2,5.9
,8694,0,,250707 23:39:38,13.2,5.9
,8695,0,,250707 23:39:42,13.2,5.9
,8696,0,,250707 23:39:46,13.3,5.9
,8697,0,,250707 23:39:50,13.3,5.9
,8698,0,,250707 23:39:54,13.3,5.9
,8699,0,,250707 23:39:58,13.4,5.9
,8700,0,,250707 23:40:02,13.5,5.9
,8701,0,,250707 23:40:06,13.4,5.9
,8702,0,,250707 23:40:10,13.4,5.9
,8703,0,,250707 23:40:14,13.6,5.9
,8704,0,,250707 23:40:18,13.5,5.9
,8705,0,,250707 23:40:22,13.6,5.9
,8706,0,,250707 23:40:26,13.5,5.9
,8707,0,,250707 23:40:30,13.5,5.9
,8708,0,,250707 23:40:34,13.5,5.9
,8709,0,,250707 23:40:38,13.5,5.9
,8710,0,,250707 23:40:42,13.5,5.9
,8711,0,,250707 23:40:46,13.5,5.9
,8712,0,,250707 23:40:50,13.5,5.9
,8713,0,,250707 23:40:54,13.5,5.9
,8714,0,,250707 23:40:58,13.5,5.9
,8715,0,,250707 23:41:02,13.5,5.9
,8716,0,,250707 23:41:06,13.5,5.9
,8717,0,,250707 23:41:10,13.5,5.9
,8718,0,,250707 23:41:14,13.5,5.9
,8719,0,,250707 23:41:18,13.5,5.9
,8720,0,,250707 23:41:22,13.5,5.9
,8721,0,,250707 23:41:26,13.5,5.9
,8722,0,,250707 23:41:30,13.5,5.9
,8723,0,,250707 23:41:34,13.5,5.9
